# time,x,y,theta,speed
1761156245.28257,-2.92544460296631,1.8928165435791,1.296266913414,1.34869337081909
1761156245.35138,-2.88139867782593,1.99131214618683,1.17240333557129,1.4246768951416
1761156245.41592,-2.84062194824219,2.03139233589172,1.12274670600891,1.38682115077972
1761156245.48253,-2.7653980255127,2.16405081748962,0.97930520772934,1.52881944179535
1761156245.55114,-2.72059035301208,2.21349000930786,0.963650226593018,1.43418848514557
1761156245.616,-2.67989945411682,2.30134296417236,0.942646086215973,1.37160432338715
1761156245.68264,-2.63989591598511,2.37368822097778,0.880478620529175,1.29195916652679
1761156245.75149,-2.58045530319214,2.45343422889709,0.846204161643982,1.28598630428314
1761156245.81592,-2.516357421875,2.51238560676575,0.77318263053894,1.30379796028137
1761156245.88252,-2.45655560493469,2.54552841186523,0.68458104133606,1.32085156440735
1761156245.95126,-2.390700340271,2.57631611824036,0.602801740169525,1.30017006397247
1761156246.01606,-2.33046722412109,2.60957193374634,0.544965505599976,1.23898530006409
1761156246.08256,-2.26705455780029,2.64063000679016,0.497978180646896,1.20563411712646
1761156246.15146,-2.20758152008057,2.69134569168091,0.481206238269806,1.13904631137848
1761156246.15146,-2.17703795433044,2.70826983451843,0.491061270236969,1.06729853153229
1761156246.2826,-2.07980489730835,2.78317952156067,0.460287660360336,1.07902264595032
1761156246.35115,-1.9913067817688,2.8166971206665,0.400253802537918,1.13998806476593
1761156246.41601,-1.87137091159821,2.84207081794739,0.289401322603226,1.25100529193878
1761156246.48252,-1.76199400424957,2.85698699951172,0.196751773357391,1.43007874488831
1761156246.55211,-1.65356290340424,2.85026836395264,0.11222118139267,1.44166493415833
1761156246.61592,-1.53306591510773,2.91800904273987,0.215026661753654,1.41709816455841
1761156246.68255,-1.4581561088562,2.92661333084106,0.16185699403286,1.3845933675766
1761156246.7515,-1.34671807289124,2.93526864051819,0.0790759548544884,1.40793240070343
1761156246.81604,-1.26221609115601,2.93236327171326,0.031754519790411,1.41199505329132
1761156246.8827,-1.12356102466583,2.93039560317993,-0.00909411814063787,1.49563694000244
1761156246.95148,-1.06847310066223,2.928062915802,-0.0191884655505419,1.42603170871735
1761156247.01596,-0.964807331562042,2.92009854316711,-0.0581780150532723,1.41923201084137
1761156247.08255,-0.866953194141388,2.91183400154114,-0.0761231184005737,1.40476202964783
1761156247.15183,-0.783643662929535,2.90035915374756,-0.099715381860733,1.3896210193634
1761156247.21592,-0.706946015357971,2.90754222869873,-0.0630693435668945,1.33941161632538
1761156247.28257,-0.596369683742523,2.88737154006958,-0.103883914649487,1.34398066997528
1761156247.35156,-0.502244293689728,2.88091897964478,-0.0791918709874153,1.34137344360352
1761156247.41595,-0.376664131879807,2.85540819168091,-0.11003539711237,1.39648425579071
1761156247.48258,-0.300975412130356,2.83003687858582,-0.146168619394302,1.40572166442871
1761156247.55204,-0.205994889140129,2.83355355262756,-0.0867052599787712,1.38680100440979
1761156247.61586,-0.128579616546631,2.83019661903381,-0.0777287855744362,1.35006082057953
1761156247.68254,-0.00853391457349062,2.82646489143372,-0.0573387108743191,1.35809659957886
1761156247.75157,0.077870287001133,2.8170313835144,-0.0603099837899208,1.35503971576691
1761156247.81594,0.162297129631042,2.80708622932434,-0.0606579817831516,1.34956860542297
1761156247.88255,0.283183932304382,2.82045865058899,-0.00826311949640512,1.36635076999664
1761156247.95208,0.370763003826141,2.81285643577576,-0.024250715970993,1.35997772216797
1761156248.01589,0.448893338441849,2.81540012359619,-0.00814881641417742,1.33308959007263
1761156248.08263,0.556496143341064,2.8093729019165,-0.0133046479895711,1.33226573467255
1761156248.1516,0.649021148681641,2.82437920570374,0.0153098972514272,1.35279738903046
1761156248.21592,0.755204439163208,2.81935048103333,-0.000797854212578386,1.36736285686493
1761156248.28253,0.869985461235046,2.81730461120605,-0.00221044640056789,1.40114402770996
1761156248.35206,0.994590818881989,2.81294894218445,-0.0110209239646792,1.43275189399719
1761156248.41602,1.07894647121429,2.80825996398926,-0.0186255220323801,1.43922519683838
1761156248.48252,1.18904078006744,2.80217814445496,-0.0214807353913784,1.45781862735748
1761156248.55178,1.297278881073,2.81445217132568,0.00298779201693833,1.48460114002228
1761156248.61591,1.39304578304291,2.82617902755737,0.0190771911293268,1.49111485481262
1761156248.61591,1.43659710884094,2.83103489875793,0.00744729256257415,1.44878935813904
1761156248.75204,1.57848024368286,2.8205623626709,-0.0236219167709351,1.45119369029999
1761156248.81585,1.66710305213928,2.81670641899109,-0.0342753827571869,1.42850983142853
1761156248.88257,1.82774007320404,2.84264135360718,0.0103652542456985,1.43339014053345
1761156248.95166,1.90969741344452,2.82648658752441,-0.0605330094695091,1.4301096200943
1761156249.01592,1.98706889152527,2.81919574737549,-0.0920083969831467,1.40120649337769
1761156249.08261,2.11769795417786,2.80002379417419,-0.121706947684288,1.44662237167358
1761156249.15263,2.20038628578186,2.78262233734131,-0.163543850183487,1.43701446056366
1761156249.21594,2.2823851108551,2.78961873054504,-0.143212363123894,1.39719438552856
1761156249.28255,2.40538740158081,2.76180529594421,-0.170941650867462,1.42972886562347
1761156249.3525,2.49390816688538,2.75204110145569,-0.169150784611702,1.41360449790955
1761156249.41588,2.58107328414917,2.7229380607605,-0.242162704467773,1.42651724815369
1761156249.48257,2.67634296417236,2.72654843330383,-0.218547463417053,1.38464021682739
1761156249.55153,2.79426646232605,2.69581890106201,-0.242890432476997,1.41688454151154
1761156249.61596,2.9013500213623,2.67282152175903,-0.275080740451813,1.42127060890198
1761156249.68265,2.99555039405823,2.62977147102356,-0.364131420850754,1.46047341823578
1761156249.75206,3.08237075805664,2.58367800712585,-0.45082226395607,1.48920667171478
1761156249.81593,3.15620350837708,2.54347777366638,-0.488927632570267,1.49214148521423
1761156249.88265,3.24510145187378,2.49760150909424,-0.523272633552551,1.49399614334106
1761156249.95174,3.32317662239075,2.45882892608643,-0.546757519245148,1.48268139362335
1761156250.01589,3.45302534103394,2.38170385360718,-0.595059335231781,1.53422749042511
1761156250.08258,3.52346062660217,2.31152057647705,-0.706330358982086,1.58150207996368
1761156250.1515,3.59472727775574,2.2724347114563,-0.698914766311646,1.50035536289215
1761156250.21594,3.69891905784607,2.23274159431458,-0.654743909835815,1.46810448169708
1761156250.28258,3.77846050262451,2.14213442802429,-0.792483329772949,1.53767335414886
1761156250.35112,3.80638599395752,2.08749270439148,-0.862567603588104,1.5072615146637
1761156250.41591,3.87099552154541,2.01349067687988,-0.92989057302475,1.49070513248444
1761156250.48268,3.93350839614868,1.92515969276428,-1.01438391208649,1.47441816329956
1761156250.55172,3.98015213012695,1.85263347625732,-1.05149388313293,1.44249880313873
1761156250.61605,4.02531862258911,1.7694708108902,-1.12313544750214,1.40552771091461
