# time,x,y,theta,speed
1761156080.35138,3.6062114238739,2.21032047271729,5.58040237426758,1.39554107189178
1761156080.41591,3.66565561294556,2.15205812454224,5.52986288070679,1.38198435306549
1761156080.48265,3.73056626319885,2.08089852333069,5.47119379043579,1.36999142169952
1761156080.55287,3.79021120071411,2.00640535354614,5.40887355804443,1.35832977294922
1761156080.61598,3.83680009841919,1.93981301784515,5.3523416519165,1.35052156448364
1761156080.68259,3.88587164878845,1.85935091972351,5.28626918792725,1.34291791915894
1761156080.7514,3.9292631149292,1.77614212036133,5.22044038772583,1.33878040313721
1761156080.81591,3.96191143989563,1.70285868644714,5.16422080993652,1.33569395542145
1761156080.88266,3.99462795257568,1.61538183689117,5.09882211685181,1.33266520500183
1761156080.95146,4.02146244049072,1.52615261077881,5.0334939956665,1.32925009727478
1761156081.01591,4.03970575332642,1.44864368438721,4.97751188278198,1.32453429698944
1761156081.08266,4.05464792251587,1.35733544826508,4.90640354156494,1.3193838596344
1761156081.15145,4.06265115737915,1.2655725479126,4.83338069915772,1.31418335437775
1761156081.21587,4.0640811920166,1.18698477745056,4.77077913284302,1.30759251117706
1761156081.28264,4.05950546264648,1.09594595432282,4.69801998138428,1.2993141412735
1761156081.35145,4.04834413528442,1.00599980354309,4.62573289871216,1.29147017002106
1761156081.41621,4.03365564346314,0.930109262466431,4.56405591964722,1.2848801612854
1761156081.48257,4.01073408126831,0.843443274497986,4.49242067337036,1.27696967124939
1761156081.55202,3.98178005218506,0.759096562862396,4.4212703704834,1.27094876766205
1761156081.6159,3.952317237854,0.688883066177368,4.36052894592285,1.26716613769531
1761156081.68263,3.9127197265625,0.60966694355011,4.28987407684326,1.26410067081451
1761156081.75131,3.86769247055054,0.533593416213989,4.21947479248047,1.26251947879791
1761156081.81591,3.82492876052856,0.47109591960907,4.15918827056885,1.26218354701996
1761156081.88272,3.7703869342804,0.401616245508194,4.0888524055481,1.26208174228668
1761156081.95159,3.71108317375183,0.336121320724487,4.01859092712402,1.26294791698456
1761156082.01593,3.65664601325989,0.283356368541718,3.95843696594238,1.2648777961731
1761156082.08265,3.58960103988647,0.225382596254349,3.8940110206604,1.26855421066284
1761156082.15187,3.51889991760254,0.171345099806786,3.83146047592163,1.27503526210785
1761156082.21596,3.45545411109924,0.128290310502052,3.77849721908569,1.28174614906311
1761156082.28265,3.37860250473022,0.0813952088356018,3.72227120399475,1.29102909564972
1761156082.35208,3.29875159263611,0.0382612682878971,3.66730451583862,1.3017270565033
1761156082.41594,3.22794890403748,0.00446596834808588,3.62010383605957,1.31311893463135
1761156082.48252,3.14296507835388,-0.0317588560283184,3.57056546211243,1.32715976238251
1761156082.55131,3.05540251731873,-0.0645084977149963,3.52273392677307,1.34404349327087
1761156082.616,2.97833299636841,-0.0896692723035812,3.48221039772034,1.35926520824432
1761156082.68255,2.88633584976196,-0.116194829344749,3.44052028656006,1.37745499610901
1761156082.75152,2.79206347465515,-0.139543011784554,3.40015411376953,1.39850115776062
1761156082.81602,2.70945906639099,-0.156965732574463,3.36654806137085,1.41653728485107
1761156082.88267,2.61115336418152,-0.174896374344826,3.33297896385193,1.4385644197464
1761156082.95234,2.51093435287476,-0.190002948045731,3.30027031898499,1.45631670951843
1761156083.01629,2.42389917373657,-0.200988754630089,3.27632927894592,1.46738862991333
1761156083.08261,2.32140493392944,-0.211801335215569,3.25189995765686,1.47681200504303
1761156083.15233,2.21813035011291,-0.220279410481453,3.22800350189209,1.48351228237152
1761156083.2159,2.12915682792664,-0.225744187831879,3.20876383781433,1.48769128322601
1761156083.28263,2.02501034736633,-0.230800971388817,3.19261264801025,1.49124801158905
1761156083.35177,1.92059171199799,-0.234375819563866,3.17789673805237,1.49377691745758
1761156083.41592,1.83093559741974,-0.236240804195404,3.16546487808228,1.49535429477692
1761156083.48271,1.72621703147888,-0.237341806292534,3.15416073799133,1.49669671058655
1761156083.55159,1.62141525745392,-0.237996861338615,3.14834451675415,1.49765121936798
1761156083.61593,1.53153765201569,-0.238144651055336,3.1440737247467,1.49824655056
