# x                       ,y                         ,yaw                       ,v                        ,t
-1.504786380580193761e+00 ,-8.159536527843409548e-01 ,1.414977517254106143e+00  ,0.000000000000000000e+00 ,0.000000000000000000e+00
-1.506884068729113180e+00 ,-8.165241949691230960e-01 ,1.414274846253742446e+00  ,0.000000000000000000e+00 ,0.000000000000000000e+00
-1.496044690822821543e+00 ,-8.165744040663709402e-01 ,1.413541004154555303e+00  ,0.000000000000000000e+00 ,1.410361599937459687e-02
-1.500885595558513641e+00 ,-8.193623618700458522e-01 ,1.414445894519235303e+00  ,0.000000000000000000e+00 ,3.376627199941140134e-02
-1.506600779827156567e+00 ,-8.176166414906654856e-01 ,1.414880276967849904e+00  ,0.000000000000000000e+00 ,6.778067199957149569e-02
-1.507807802116711171e+00 ,-8.152681192624053885e-01 ,1.414119506910817226e+00  ,0.000000000000000000e+00 ,8.328319999964151066e-02
-1.508155953785257353e+00 ,-8.165764422870904760e-01 ,1.416186397621705950e+00  ,0.000000000000000000e+00 ,1.008204479994674330e-01
-1.508022403815233892e+00 ,-8.181054080023664188e-01 ,1.415622344089183970e+00  ,0.000000000000000000e+00 ,1.326059839993831702e-01
-1.505318016793458336e+00 ,-8.177974032966599527e-01 ,1.414328384989783860e+00  ,0.000000000000000000e+00 ,1.592690560000846745e-01
-1.508414509804225645e+00 ,-8.174339666047552022e-01 ,1.415477820576339418e+00  ,0.000000000000000000e+00 ,1.768274239993843366e-01
-1.506248621369691065e+00 ,-8.182750439745067883e-01 ,1.413418006604597155e+00  ,0.000000000000000000e+00 ,1.963263039997400483e-01
-1.504366589273042232e+00 ,-8.147510850320494047e-01 ,1.413886648201380103e+00  ,0.000000000000000000e+00 ,2.250664639996102778e-01
-1.505999802662838283e+00 ,-8.161705543490902492e-01 ,1.414830500007576486e+00  ,0.000000000000000000e+00 ,2.437216959997385857e-01
-1.498925975516904430e+00 ,-8.192772781735964127e-01 ,1.415227276102264176e+00  ,0.000000000000000000e+00 ,2.596513279995633638e-01
-1.505393779791348807e+00 ,-8.189553741433136524e-01 ,1.415940580848074060e+00  ,0.000000000000000000e+00 ,2.753162879998853896e-01
-1.503997893012540388e+00 ,-8.172296762019450878e-01 ,1.414573737296591416e+00  ,0.000000000000000000e+00 ,2.929211840000789380e-01
-1.502506317921028067e+00 ,-8.170063223389522067e-01 ,1.415477416730733795e+00  ,5.655339805825242844e-02 ,3.243485439998039510e-01
-1.500384443471298512e+00 ,-8.040705070765282736e-01 ,1.397471694390732821e+00  ,7.936893203883495229e-02 ,3.560553279994564946e-01
-1.502207322381014176e+00 ,-7.761500314341933660e-01 ,1.388345361086083640e+00  ,1.733009708737864030e-01 ,3.889772479997191112e-01
-1.489949634544796231e+00 ,-7.791445124500706587e-01 ,1.362111539116765968e+00  ,2.208737864077670032e-01 ,4.179365119998692535e-01
-1.489817186196886523e+00 ,-7.802302071512187132e-01 ,1.361434736168694926e+00  ,1.776699029126213580e-01 ,4.348526719995788881e-01
-1.480471761197297731e+00 ,-7.900036036797604133e-01 ,1.339658286021911504e+00  ,1.771844660194174803e-01 ,4.533150719998957356e-01
-1.476623547666334080e+00 ,-7.939363646613967207e-01 ,1.340019453258989524e+00  ,1.873786407766990236e-01 ,4.890453119996891473e-01
-1.478213104908566500e+00 ,-8.037784434172541292e-01 ,1.343216171637410472e+00  ,2.140776699029126318e-01 ,5.142250879998755408e-01
-1.468167273518998783e+00 ,-7.914504020637733728e-01 ,1.327647123751774627e+00  ,5.211165048543688894e-01 ,5.341356479993919493e-01
-1.458854339050550619e+00 ,-7.819611830701947985e-01 ,1.324674098770662667e+00  ,6.589805825242718296e-01 ,5.532492799993633525e-01
-1.455076056248533201e+00 ,-7.742346079051311003e-01 ,1.321874087666615738e+00  ,6.208737864077670254e-01 ,5.769245439996666391e-01
-1.483763301403024482e+00 ,-8.040589844410380715e-01 ,1.300065300731629403e+00  ,7.109223300970873849e-01 ,5.941607360000489280e-01
-1.490484977613301343e+00 ,-8.261553720006674650e-01 ,1.313639910165683267e+00  ,7.548543689320388328e-01 ,6.113721279998571845e-01
-1.482179885243405604e+00 ,-8.316506442702759072e-01 ,1.312460072451806292e+00  ,8.669902912621358926e-01 ,6.359490879995064461e-01
-1.478085295124102805e+00 ,-8.300020408205623923e-01 ,1.283041507437473028e+00  ,9.162621359223300788e-01 ,6.542746240002088598e-01
