# x,y,theta,velocity
3.410118341445922852e+00,6.982208788394927979e-02,-2.642305135726928711e+00,1.770735383033752441e+00
3.321485519409179688e+00,2.463587000966072083e-02,-2.697314023971557617e+00,1.795563578605651855e+00
3.230576038360595703e+00,-1.577900908887386322e-02,-2.748620748519897461e+00,1.822361946105957031e+00
3.137776374816894531e+00,-5.164543166756629944e-02,-2.796362876892089844e+00,1.850966691970825195e+00
3.043424367904663086e+00,-8.320631086826324463e-02,-2.840653657913208008e+00,1.881265282630920410e+00
2.951969623565673828e+00,-6.492815166711807251e-02,3.026031255722045898e+00,2.000000000000000000e+00
2.851802587509155273e+00,-5.356715619564056396e-02,3.031546115875244141e+00,2.000000000000000000e+00
2.751571416854858398e+00,-4.278552904725074768e-02,3.036974430084228516e+00,2.000000000000000000e+00
2.651286840438842773e+00,-3.251266106963157654e-02,3.041728734970092773e+00,2.000000000000000000e+00
2.550957441329956055e+00,-2.268454618752002716e-02,3.045870304107666016e+00,2.000000000000000000e+00
2.450590610504150391e+00,-1.324266288429498672e-02,3.049448490142822266e+00,2.000000000000000000e+00
2.350192308425903320e+00,-4.132666159421205521e-03,3.052502870559692383e+00,2.000000000000000000e+00
2.249768257141113281e+00,4.696038085967302322e-03,3.055069446563720703e+00,2.000000000000000000e+00
2.149323701858520508e+00,1.329064089804887772e-02,3.057180643081665039e+00,2.000000000000000000e+00
2.048862934112548828e+00,2.169526554644107819e-02,3.058865785598754883e+00,2.000000000000000000e+00
1.948389887809753418e+00,2.995131351053714752e-02,3.060150146484375000e+00,2.000000000000000000e+00
1.847908139228820801e+00,3.809779882431030273e-02,3.061056375503540039e+00,2.000000000000000000e+00
1.747420907020568848e+00,4.617169499397277832e-02,3.061603069305419922e+00,2.000000000000000000e+00
1.646931171417236328e+00,5.420826375484466553e-02,3.061805486679077148e+00,2.000000000000000000e+00
1.546441555023193359e+00,6.224141269922256470e-02,3.061675548553466797e+00,2.000000000000000000e+00
1.445954561233520508e+00,7.030401378870010376e-02,3.061222076416015625e+00,2.000000000000000000e+00
1.345472931861877441e+00,7.842823117971420288e-02,3.060451507568359375e+00,2.000000000000000000e+00
1.244999051094055176e+00,8.664565533399581909e-02,3.059369325637817383e+00,2.000000000000000000e+00
1.144535422325134277e+00,9.498730301856994629e-02,3.057981491088867188e+00,2.000000000000000000e+00
1.044084668159484863e+00,1.034836173057556152e-01,3.056292772293090820e+00,2.000000000000000000e+00
9.436495304107666016e-01,1.121645271778106689e-01,3.054307699203491211e+00,2.000000000000000000e+00
8.432329297065734863e-01,1.210596188902854919e-01,3.052027702331542969e+00,2.000000000000000000e+00
7.428380250930786133e-01,1.301984637975692749e-01,3.049451589584350586e+00,2.000000000000000000e+00
6.424682140350341797e-01,1.396108120679855347e-01,3.046576499938964844e+00,2.000000000000000000e+00
5.421273708343505859e-01,1.493268162012100220e-01,3.043397903442382812e+00,2.000000000000000000e+00
4.418194890022277832e-01,1.593770384788513184e-01,3.039912462234497070e+00,2.000000000000000000e+00
3.415489196777343750e-01,1.697922646999359131e-01,3.036117792129516602e+00,2.000000000000000000e+00
2.413202673196792603e-01,1.806034594774246216e-01,3.032011508941650391e+00,2.000000000000000000e+00
1.411383002996444702e-01,1.918418407440185547e-01,3.027588367462158203e+00,2.000000000000000000e+00
4.100835323333740234e-02,2.035393118858337402e-01,3.022838115692138672e+00,2.000000000000000000e+00
-5.906348302960395813e-02,2.157291173934936523e-01,3.017743349075317383e+00,2.000000000000000000e+00
-1.590700596570968628e-01,2.284463793039321899e-01,3.012283802032470703e+00,2.000000000000000000e+00
-2.590031027793884277e-01,2.417281717061996460e-01,3.006443023681640625e+00,2.000000000000000000e+00
-3.588535487651824951e-01,2.556126415729522705e-01,3.000215053558349609e+00,2.000000000000000000e+00
-4.586121141910552979e-01,2.701379656791687012e-01,2.993603944778442383e+00,2.000000000000000000e+00
-5.582694411277770996e-01,2.853413224220275879e-01,2.986612558364868164e+00,2.000000000000000000e+00
-6.578158736228942871e-01,3.012601435184478760e-01,2.979218244552612305e+00,2.000000000000000000e+00
-7.572399973869323730e-01,3.179359734058380127e-01,2.971358776092529297e+00,2.000000000000000000e+00
-8.565272092819213867e-01,3.354181349277496338e-01,2.962956428527832031e+00,2.000000000000000000e+00
-9.556596875190734863e-01,3.537628650665283203e-01,2.953965663909912109e+00,2.000000000000000000e+00
-1.054617762565612793e+00,3.730276525020599365e-01,2.944401025772094727e+00,2.000000000000000000e+00
-1.153381347656250000e+00,3.932652473449707031e-01,2.934335470199584961e+00,2.000000000000000000e+00
-1.251931548118591309e+00,4.145181775093078613e-01,2.923832416534423828e+00,2.000000000000000000e+00
-1.350248575210571289e+00,4.368258118629455566e-01,2.912795066833496094e+00,2.000000000000000000e+00
-1.448305606842041016e+00,4.602488577365875244e-01,2.900854349136352539e+00,2.000000000000000000e+00
-1.546061515808105469e+00,4.848977625370025635e-01,2.887372016906738281e+00,2.000000000000000000e+00
-1.643453717231750488e+00,5.109566450119018555e-01,2.871575117111206055e+00,2.000000000000000000e+00
-1.740391969680786133e+00,5.386840105056762695e-01,2.852753162384033203e+00,2.000000000000000000e+00
-1.836752891540527344e+00,5.683954358100891113e-01,2.830345869064331055e+00,2.000000000000000000e+00
-1.932374358177185059e+00,6.004452705383300781e-01,2.803886890411376953e+00,2.000000000000000000e+00
-2.027047157287597656e+00,6.352186799049377441e-01,2.772829532623291016e+00,2.000000000000000000e+00
-2.120501995086669922e+00,6.731455326080322266e-01,2.736392498016357422e+00,2.000000000000000000e+00
-2.212394714355468750e+00,7.147209644317626953e-01,2.693545341491699219e+00,2.000000000000000000e+00
-2.302285432815551758e+00,7.605195641517639160e-01,2.643120765686035156e+00,2.000000000000000000e+00
-2.389595985412597656e+00,8.111752271652221680e-01,2.583921909332275391e+00,2.000000000000000000e+00
-2.473547935485839844e+00,8.673375248908996582e-01,2.514699459075927734e+00,1.973389744758605957e+00
-2.553112030029296875e+00,9.296208620071411133e-01,2.434328556060791016e+00,1.942071914672851562e+00
-2.627022504806518555e+00,9.985249638557434082e-01,2.342249870300292969e+00,1.921171784400939941e+00
-2.693843603134155273e+00,1.074332952499389648e+00,2.238803625106811523e+00,1.910576462745666504e+00
-2.752066135406494141e+00,1.157005548477172852e+00,2.125778198242187500e+00,1.907932281494140625e+00
-2.800318479537963867e+00,1.246071934700012207e+00,2.007201433181762695e+00,1.907932281494140625e+00
-2.837656974792480469e+00,1.340520620346069336e+00,1.888937592506408691e+00,1.907932281494140625e+00
-2.863788366317749023e+00,1.438797712326049805e+00,1.776263952255249023e+00,1.911502599716186523e+00
-2.879050493240356445e+00,1.539137959480285645e+00,1.672252655029296875e+00,1.922509193420410156e+00
-2.884277343750000000e+00,1.640053153038024902e+00,1.578711867332458496e+00,1.942351222038269043e+00
-2.880646705627441406e+00,1.740776419639587402e+00,1.496699690818786621e+00,1.971694827079772949e+00
-2.869364500045776367e+00,1.840947628021240234e+00,1.425611853599548340e+00,2.000000000000000000e+00
-2.851494312286376953e+00,1.940158843994140625e+00,1.363962411880493164e+00,2.000000000000000000e+00
-2.827976703643798828e+00,2.038187026977539062e+00,1.310483455657958984e+00,2.000000000000000000e+00
-2.799616575241088867e+00,2.134926319122314453e+00,1.261317729949951172e+00,2.000000000000000000e+00
-2.740462541580200195e+00,2.292006254196166992e+00,9.551848769187927246e-01,1.670025348663330078e+00
-2.679484844207763672e+00,2.370588779449462891e+00,8.660013675689697266e-01,1.670025348663330078e+00
-2.611719846725463867e+00,2.443400382995605469e+00,7.772997021675109863e-01,1.670025348663330078e+00
-2.537934541702270508e+00,2.510108947753906250e+00,6.938647627830505371e-01,1.674356818199157715e+00
-2.459022045135498047e+00,2.570672273635864258e+00,6.162366867065429688e-01,1.684267640113830566e+00
-2.375793218612670898e+00,2.625158071517944336e+00,5.438885688781738281e-01,1.698585748672485352e+00
-2.288961887359619141e+00,2.673702955245971680e+00,4.764650166034698486e-01,1.716577529907226562e+00
-2.199153900146484375e+00,2.716497182846069336e+00,4.136286377906799316e-01,1.737691640853881836e+00
-2.106914520263671875e+00,2.753767728805541992e+00,3.550677001476287842e-01,1.761420488357543945e+00
-2.012714624404907227e+00,2.785768032073974609e+00,3.005399107933044434e-01,1.787410974502563477e+00
-1.916961431503295898e+00,2.812772512435913086e+00,2.498511672019958496e-01,1.815407752990722656e+00
-1.820002555847167969e+00,2.835071086883544922e+00,2.028495222330093384e-01,1.845236301422119141e+00
-1.722133636474609375e+00,2.852965116500854492e+00,1.594177633523941040e-01,1.876786947250366211e+00
-1.623602867126464844e+00,2.866765499114990234e+00,1.194681525230407715e-01,1.910001993179321289e+00
-1.524615406990051270e+00,2.876789331436157227e+00,8.293846994638442993e-02,1.944868087768554688e+00
-1.425337910652160645e+00,2.883359432220458984e+00,4.978810623288154602e-02,1.981409430503845215e+00
-1.325901985168457031e+00,2.886802434921264648e+00,1.999466679990291595e-02,2.000000000000000000e+00
-1.226407766342163086e+00,2.887448549270629883e+00,-6.449051201343536377e-03,2.000000000000000000e+00
-1.126927495002746582e+00,2.885630369186401367e+00,-2.953802421689033508e-02,2.000000000000000000e+00
-1.027508378028869629e+00,2.881683588027954102e+00,-4.925780743360519409e-02,2.000000000000000000e+00
-9.281760454177856445e-01,2.875945091247558594e+00,-6.558723002672195435e-02,2.000000000000000000e+00
-8.289378881454467773e-01,2.868754625320434570e+00,-7.850106805562973022e-02,2.000000000000000000e+00
-7.297862768173217773e-01,2.860453605651855469e+00,-8.797253668308258057e-02,2.000000000000000000e+00
-6.307017207145690918e-01,2.851385593414306641e+00,-9.397577494382858276e-02,2.000000000000000000e+00
-5.293743610382080078e-01,2.838003873825073242e+00,-9.282875806093215942e-02,2.000000000000000000e+00
-4.196108281612396240e-01,2.827996730804443359e+00,-8.801107108592987061e-02,2.000000000000000000e+00
-3.097909688949584961e-01,2.818628072738647461e+00,-8.138259500265121460e-02,2.000000000000000000e+00
-1.999044567346572876e-01,2.810076951980590820e+00,-7.312537729740142822e-02,2.000000000000000000e+00
