# x,y,theta,velocity
3.690124273300170898e+00,2.173270702362060547e+00,-7.809125781059265137e-01,1.819416761398315430e+00
3.758559465408325195e+00,2.101066827774047852e+00,-8.440009355545043945e-01,1.805539846420288086e+00
3.822180271148681641e+00,2.024589300155639648e+00,-9.103876352310180664e-01,1.794285893440246582e+00
3.880444288253784180e+00,1.943958520889282227e+00,-9.803717732429504395e-01,1.786318898200988770e+00
3.932760000228881836e+00,1.859349966049194336e+00,-1.054343700408935547e+00,1.782377839088439941e+00
3.976549625396728516e+00,1.697605252265930176e+00,-1.354950428009033203e+00,1.972363352775573730e+00
3.995877265930175781e+00,1.599048256874084473e+00,-1.403693318367004395e+00,1.901523709297180176e+00
4.009947299957275391e+00,1.499604701995849609e+00,-1.462027668952941895e+00,1.835311532020568848e+00
4.017670631408691406e+00,1.399475812911987305e+00,-1.532257676124572754e+00,1.775995969772338867e+00
4.017680644989013672e+00,1.299046874046325684e+00,-1.617212533950805664e+00,1.726907610893249512e+00
4.008361816406250000e+00,1.199068546295166016e+00,-1.720466852188110352e+00,1.691203236579895020e+00
3.987719774246215820e+00,1.100365877151489258e+00,-1.843562841415405273e+00,1.669760107994079590e+00
3.954016923904418945e+00,1.004798650741577148e+00,-1.984596371650695801e+00,1.661620616912841797e+00
3.906455755233764648e+00,9.153202772140502930e-01,-2.138837337493896484e+00,1.661620616912841797e+00
3.845491170883178711e+00,8.347511291503906250e-01,-2.296103239059448242e+00,1.661620616912841797e+00
3.772942781448364258e+00,7.647135853767395020e-01,-2.443439006805419922e+00,1.664617896080017090e+00
3.691447734832763672e+00,7.054876089096069336e-01,-2.572674512863159180e+00,1.680499792098999023e+00
3.603565931320190430e+00,6.564066410064697266e-01,-2.681750535964965820e+00,1.712206125259399414e+00
3.511291503906250000e+00,6.162648200988769531e-01,-2.771607398986816406e+00,1.758346199989318848e+00
3.416078567504882812e+00,5.836904048919677734e-01,-2.844756364822387695e+00,1.816169977188110352e+00
3.318950653076171875e+00,5.574329495429992676e-01,-2.904409408569335938e+00,1.882523298263549805e+00
3.220595598220825195e+00,5.364356040954589844e-01,-2.953382730484008789e+00,1.954572319984436035e+00
3.121454238891601562e+00,5.198169350624084473e-01,-2.993839979171752930e+00,2.000000000000000000e+00
3.021807193756103516e+00,5.068485140800476074e-01,-3.027451992034912109e+00,2.000000000000000000e+00
2.921836614608764648e+00,4.969329535961151123e-01,-3.055532217025756836e+00,2.000000000000000000e+00
2.821656942367553711e+00,4.895808398723602295e-01,-3.079104661941528320e+00,2.000000000000000000e+00
2.721343040466308594e+00,4.843881726264953613e-01,-3.098949193954467773e+00,2.000000000000000000e+00
2.620948791503906250e+00,4.810167849063873291e-01,-3.115672588348388672e+00,2.000000000000000000e+00
2.520514249801635742e+00,4.791814982891082764e-01,-3.129759073257446289e+00,2.000000000000000000e+00
2.420067071914672852e+00,4.786395430564880371e-01,-3.141585588455200195e+00,2.000000000000000000e+00
2.319624662399291992e+00,4.791800975799560547e-01,3.131747961044311523e+00,2.000000000000000000e+00
2.219195604324340820e+00,4.806170761585235596e-01,3.123643398284912109e+00,2.000000000000000000e+00
2.118782997131347656e+00,4.827854335308074951e-01,3.117092370986938477e+00,2.000000000000000000e+00
2.018385648727416992e+00,4.855379760265350342e-01,3.111931800842285156e+00,2.000000000000000000e+00
1.918001413345336914e+00,4.887425601482391357e-01,3.108027696609497070e+00,2.000000000000000000e+00
1.817627072334289551e+00,4.922789633274078369e-01,3.105275869369506836e+00,2.000000000000000000e+00
1.717259883880615234e+00,4.960360825061798096e-01,3.103600025177001953e+00,2.000000000000000000e+00
1.616896629333496094e+00,4.999088943004608154e-01,3.102953433990478516e+00,2.000000000000000000e+00
1.516534209251403809e+00,5.037958025932312012e-01,3.103307962417602539e+00,2.000000000000000000e+00
1.416169285774230957e+00,5.075974464416503906e-01,3.104638099670410156e+00,2.000000000000000000e+00
