# x,y,yaw,v,t
-1.514883032540155883e+00,-8.230000652537561301e-01,1.299054282697359453e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.512775825319247591e+00,-8.231048283400533849e-01,1.299065279948280693e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.517638765983052140e+00,-8.195445124232272338e-01,1.297955325920625791e+00,0.000000000000000000e+00,2.160966400015240652e-02
-1.520480867400793246e+00,-8.198082585326469385e-01,1.297515146570790368e+00,0.000000000000000000e+00,4.166057600014028139e-02
-1.518038484402109756e+00,-8.253083448490923235e-01,1.301231309896025534e+00,0.000000000000000000e+00,5.755257600003460539e-02
-1.515325482336053575e+00,-8.239992855060833676e-01,1.300652865196810781e+00,0.000000000000000000e+00,8.874982399993314175e-02
-1.518837395368933807e+00,-8.247302108717207147e-01,1.299746593415781915e+00,0.000000000000000000e+00,1.185062080003262963e-01
-1.519395143888653710e+00,-8.223307396120289603e-01,1.297302805010751792e+00,0.000000000000000000e+00,1.379689280001912266e-01
-1.517779757183566947e+00,-8.204959821082075111e-01,1.296863372688713767e+00,0.000000000000000000e+00,1.550092160000531294e-01
-1.526831301100154858e+00,-8.226903024958329702e-01,1.298241796658394787e+00,0.000000000000000000e+00,1.813879360001919849e-01
-1.519165654301624535e+00,-8.208023649979133696e-01,1.298925595444208048e+00,0.000000000000000000e+00,1.996583039999677567e-01
-1.515956226875262214e+00,-8.207324316433641798e-01,1.298149851418231027e+00,0.000000000000000000e+00,2.160435519999737153e-01
-1.516631338724278910e+00,-8.250574099082395030e-01,1.298552006198377962e+00,0.000000000000000000e+00,2.347303999999894586e-01
-1.522197631607769219e+00,-8.246808982698716761e-01,1.300120202942751879e+00,0.000000000000000000e+00,2.538655680000374559e-01
-1.515136539084773082e+00,-8.251055872423985749e-01,1.301777111686180266e+00,0.000000000000000000e+00,2.768261760002133087e-01
-1.517986899461341244e+00,-8.315884883178795706e-01,1.302419495251827097e+00,0.000000000000000000e+00,2.948931519999860029e-01
-1.503873701357841375e+00,-8.275190535275948056e-01,1.272057260651188626e+00,0.000000000000000000e+00,3.147734399999535526e-01
-1.494874369477406484e+00,-8.208016118823717733e-01,1.270742692224020809e+00,0.000000000000000000e+00,3.297473600000557781e-01
-1.492585398687298559e+00,-8.152551497153039950e-01,1.270294591531724304e+00,0.000000000000000000e+00,3.554172480003217061e-01
-1.489505663016943871e+00,-8.119900570755707037e-01,1.271226238475041681e+00,0.000000000000000000e+00,3.736241599999630125e-01
-1.494693170951508554e+00,-8.100607988748802502e-01,1.255185837331480370e+00,0.000000000000000000e+00,3.897644799999397947e-01
-1.498312667639162044e+00,-8.107800464943524243e-01,1.257083919879408596e+00,0.000000000000000000e+00,4.060468480001873104e-01
-1.501242339848533947e+00,-8.096729079617834834e-01,1.256416716499770603e+00,0.000000000000000000e+00,4.221280000001570443e-01
-1.502445740713532540e+00,-8.053155283201631764e-01,1.255122537633887925e+00,0.000000000000000000e+00,4.414682240003457991e-01
-1.502085554362455611e+00,-8.010614305090775211e-01,1.252199619761418248e+00,0.000000000000000000e+00,4.725356799999644863e-01
-1.506158911172725601e+00,-8.018044619417281638e-01,1.253802165709668071e+00,0.000000000000000000e+00,4.833226240002659324e-01
-1.505687360572073530e+00,-8.022369933519476470e-01,1.253561546857368203e+00,0.000000000000000000e+00,5.104264320002585009e-01
-1.510485835355190876e+00,-8.051695800490008548e-01,1.249590681979718454e+00,0.000000000000000000e+00,5.369591680000667111e-01
-1.502776148417965585e+00,-8.068084408950026987e-01,1.250270427012738939e+00,0.000000000000000000e+00,5.489687680001225090e-01
-1.505639685336103373e+00,-8.055490272752405811e-01,1.251410317223008217e+00,0.000000000000000000e+00,5.766329920002135623e-01
-1.501231491862779821e+00,-8.060966633849490082e-01,1.251603753890286441e+00,0.000000000000000000e+00,6.010571520000667078e-01
-1.503631502200985404e+00,-8.039907843668876453e-01,1.249778655409672812e+00,0.000000000000000000e+00,6.133370560000912519e-01
-1.501739061972011458e+00,-8.048548559186621265e-01,1.251793686588422494e+00,0.000000000000000000e+00,6.376457599999412196e-01
-1.501225015245913674e+00,-8.124189204493400540e-01,1.264636515517302273e+00,0.000000000000000000e+00,6.485280000001694134e-01
-1.507696860577818709e+00,-8.099583037533348850e-01,1.263387497809446591e+00,0.000000000000000000e+00,6.744359360000089509e-01
-1.504297378314048306e+00,-8.116770229043497320e-01,1.263205977482877218e+00,0.000000000000000000e+00,6.979736960001901025e-01
-1.508595473308343538e+00,-8.101376863785217930e-01,1.264864293521263283e+00,0.000000000000000000e+00,7.085440959999687038e-01
-1.510290584320111984e+00,-8.104494443558991623e-01,1.264936052836416858e+00,0.000000000000000000e+00,7.307112640000923420e-01
-1.508442989396364675e+00,-8.106128302774211480e-01,1.264424789296094920e+00,0.000000000000000000e+00,7.422041600002557971e-01
-1.509666716947293263e+00,-8.099727597772184984e-01,1.264610090149048016e+00,0.000000000000000000e+00,7.674060160002227349e-01
-1.503570325323358325e+00,-8.048925885209100572e-01,1.262933723463867342e+00,0.000000000000000000e+00,7.930129920000581478e-01
-1.505047989405961628e+00,-8.048925595346652084e-01,1.264414082066445122e+00,0.000000000000000000e+00,8.033766400003514718e-01
-1.504867092518862082e+00,-8.078684699339127029e-01,1.263208979967614498e+00,0.000000000000000000e+00,8.285720640001272841e-01
-1.498161944503058951e+00,-8.063610475924221088e-01,1.249926016087277603e+00,5.048543689320388050e-02,8.539497599999776867e-01
-1.500488162881942866e+00,-8.066673924011866781e-01,1.251091450026853513e+00,7.572815533980582769e-02,8.635588800002551579e-01
-1.503065518885349006e+00,-8.075738448022391491e-01,1.252191829628090280e+00,1.070388349514563159e-01,8.847219520002909121e-01
-1.499310821257819004e+00,-8.042246034802406074e-01,1.251437525203945578e+00,1.851941747572815600e-01,9.005935360000876244e-01
-1.505232819773460129e+00,-7.989443797717969975e-01,1.246153382134312260e+00,2.002427184466019361e-01,9.202007680000861001e-01
-1.499928562369086338e+00,-7.945254660091405352e-01,1.245112110057029264e+00,1.774271844660194053e-01,9.507093760003044736e-01
-1.496088642439139971e+00,-7.951976330889729550e-01,1.244351423208025054e+00,1.696601941747572784e-01,9.617107200001555611e-01
-1.509941080250084333e+00,-8.208876411135053175e-01,1.235521101650206344e+00,1.737864077669902807e-01,9.825869760002206021e-01
-1.512008821205085729e+00,-8.318146350201821582e-01,1.239671752687991679e+00,1.878640776699029014e-01,9.996276800002306118e-01
-1.516107187471624762e+00,-8.319086508287675263e-01,1.239832943215627870e+00,3.097087378640776545e-01,1.021735744000125123e+00
-1.511935426101956192e+00,-8.371257525185962223e-01,1.240031449498219640e+00,5.116504854368931765e-01,1.038968352000210871e+00
-1.498571737841371876e+00,-8.443156971579917069e-01,1.224756708301215413e+00,6.223300970873786309e-01,1.060367904000031558e+00
-1.489897969259451393e+00,-8.526886979950251133e-01,1.224830437206103628e+00,6.907766990291261955e-01,1.079084704000251804e+00
-1.488217260068919412e+00,-8.514626926621542413e-01,1.223993067765934528e+00,7.987864077669902807e-01,1.103423135999946680e+00
-1.476024207150459677e+00,-8.418552009363876598e-01,1.175254832003507666e+00,8.635922330097087762e-01,1.123365696000291791e+00
-1.468869336217696109e+00,-8.261453248715726616e-01,1.172177066874310336e+00,8.609223300970874071e-01,1.141550240000015037e+00
-1.461366553281983949e+00,-8.081020862058724274e-01,1.169582741698051764e+00,9.657766990291262177e-01,1.159820544000012887e+00
-1.460328254561147787e+00,-7.944424325167128709e-01,1.141742663751275755e+00,8.910194174757281038e-01,1.183732735999910801e+00
-1.461728258282747994e+00,-7.794019788390436076e-01,1.136748872763357010e+00,1.051941747572815444e+00,1.201727008000034402e+00
-1.462996553842019098e+00,-7.718918170351092289e-01,1.132198443988795544e+00,1.088106796116504960e+00,1.219687327999963600e+00
-1.424737136770676260e+00,-7.563757964057364891e-01,1.097886867209882489e+00,1.188834951456310574e+00,1.239911328000289359e+00
-1.386142418225344342e+00,-7.379126652734018244e-01,1.086947564148362355e+00,1.271359223300970953e+00,1.260531136000281549e+00
-1.373324785308331464e+00,-7.204520069256176162e-01,1.081307471590786662e+00,1.375485436893203905e+00,1.280397984000046563e+00
-1.366383794195562107e+00,-7.052809323597997171e-01,1.075998278437469979e+00,1.481553398058252480e+00,1.301637823999953980e+00
-1.352818579807091970e+00,-6.811231138750082348e-01,9.856823461659546259e-01,1.582038834951456252e+00,1.319136831999912829e+00
-1.345565093839992121e+00,-6.652463394952161657e-01,9.791769414078553835e-01,1.659223300970873893e+00,1.338311903999965580e+00
-1.335572347258781489e+00,-6.381687562549225312e-01,9.689873799462939141e-01,1.719417475728155287e+00,1.361719903999983217e+00
-1.306317490988635255e+00,-6.164716880183990222e-01,8.793647762244298782e-01,1.780582524271844713e+00,1.382823136000297382e+00
-1.278027097425319170e+00,-5.959836374550203653e-01,8.710394956759101026e-01,1.834951456310679685e+00,1.401283616000000620e+00
-1.258007154899766666e+00,-5.727593983919104792e-01,8.564437535795386136e-01,1.895873786407767048e+00,1.418694848000086495e+00
-1.210586129272887224e+00,-5.382867261291750527e-01,7.618463097874267342e-01,1.939805825242718385e+00,1.442552320000231703e+00
-1.164647301701950299e+00,-5.140135308090744148e-01,7.499282823104180817e-01,1.980582524271844669e+00,1.461642879999999423e+00
-1.135978249568369236e+00,-4.875370250290704810e-01,7.352917680782303789e-01,2.030582524271844491e+00,1.481919840000045951e+00
-1.119473756783127438e+00,-4.687790521820986434e-01,7.250037804698284960e-01,2.065533980582524354e+00,1.499734400000306778e+00
-1.061541097141232237e+00,-4.220080863865665610e-01,6.350135023322196481e-01,2.095388349514563320e+00,1.524562624000282085e+00
-1.018893609094024821e+00,-3.890695500222540737e-01,6.156579398906717460e-01,2.120631067961165073e+00,1.543509408000318217e+00
-9.908232510164087792e-01,-3.712330544300563862e-01,6.033483684434205463e-01,2.144417475728155331e+00,1.563748672000201623e+00
-9.378816086453851675e-01,-3.317341751816357265e-01,5.062084054809999900e-01,2.174999999999999822e+00,1.583798848000242288e+00
-9.088289047752888816e-01,-3.146254602617325480e-01,4.943092942355543640e-01,2.213349514563106801e+00,1.601949440000225877e+00
-8.960739170590799052e-01,-3.033024920136876412e-01,4.865542854102860582e-01,2.244174757281553578e+00,1.622476351999921462e+00
-8.356743540552132865e-01,-2.696882262518225382e-01,4.150567206464141345e-01,2.259466019417475824e+00,1.643040960000234918e+00
-8.054848876093677612e-01,-2.521260653735190593e-01,4.075399092658527067e-01,2.275242718446601753e+00,1.661773984000319615e+00
-7.883696475380920221e-01,-2.364145462831666877e-01,3.979530484808539437e-01,2.290048543689320315e+00,1.687377312000080565e+00
-7.704175205112367975e-01,-2.293685112020626971e-01,3.938282530744622312e-01,2.305825242718446688e+00,1.702545824000026187e+00
-7.364790345095769686e-01,-2.088425652649075759e-01,3.402958275355056350e-01,2.319902912621359281e+00,1.721317408000231808e+00
-7.124091420280972420e-01,-1.886629566381227419e-01,3.283485446626419613e-01,2.336893203883495307e+00,1.752526176000174019e+00
-7.030921028273465767e-01,-1.748263044149967749e-01,3.259835878102591011e-01,2.351699029126213425e+00,1.767307104000337858e+00
-6.219264036586882316e-01,-1.656987328496116185e-01,3.261341259219265321e-01,2.363349514563106712e+00,1.784140000000206783e+00
-5.854933580092950285e-01,-1.594634833429093013e-01,3.190876511277185301e-01,2.371116504854368756e+00,1.800539872000172181e+00
-5.686669617213634398e-01,-1.543858541492590941e-01,3.147526396345988742e-01,2.377184466019417464e+00,1.817001504000018031e+00
-5.546920179426222397e-01,-1.475171288026012606e-01,3.095012970261971641e-01,2.383009708737863885e+00,1.846783264000350755e+00
-4.855248842584350411e-01,-1.240193035245692604e-01,3.345256768975649608e-01,2.388834951456310751e+00,1.862099264000335097e+00
-4.489023092700551443e-01,-1.005789226105203160e-01,3.225114760288094184e-01,2.392961165048543837e+00,1.884696384000108083e+00
-4.287204024977974148e-01,-8.829799270686949919e-02,3.127955754269067246e-01,2.398058252427184289e+00,1.903222368000115239e+00
-3.714251959339927578e-01,-6.541545623358022143e-02,3.305081367121472935e-01,2.402184466019417375e+00,1.920304063999992650e+00
