# x,y,theta,velocity,time
-1.519459436427175181e+00,-8.858375857951711341e-01,1.380545077469162552e+00,0.000000000000000000e+00,1.738851556451774836e+09
-1.517488838231206172e+00,-8.866225987382192475e-01,1.380266425335932023e+00,0.000000000000000000e+00,1.738851556473682642e+09
-1.517686795255071885e+00,-8.872650541964449689e-01,1.380886752391070171e+00,0.000000000000000000e+00,1.738851556493604898e+09
-1.521114995490320698e+00,-8.913681200521579306e-01,1.382094550332115812e+00,0.000000000000000000e+00,1.738851556517949820e+09
-1.527321148694347874e+00,-8.925000190120749854e-01,1.383751526908370888e+00,0.000000000000000000e+00,1.738851556543658018e+09
-1.519734331591401588e+00,-8.884268166670656885e-01,1.382807434225335808e+00,0.000000000000000000e+00,1.738851556563842297e+09
-1.522039294817576716e+00,-8.873370126934467805e-01,1.380967818942484771e+00,0.000000000000000000e+00,1.738851556582553864e+09
-1.520649507311706117e+00,-8.923037920028420444e-01,1.382184977713815766e+00,0.000000000000000000e+00,1.738851556601923466e+09
-1.517180388725215989e+00,-8.898516348442968571e-01,1.383412846418383690e+00,0.000000000000000000e+00,1.738851556618499041e+09
-1.519298401594357362e+00,-8.847821260736760118e-01,1.379877063399468806e+00,0.000000000000000000e+00,1.738851556633848667e+09
-1.530905136308792880e+00,-8.791295206166986898e-01,1.381939705076232316e+00,0.000000000000000000e+00,1.738851556650697231e+09
-1.530748974670889329e+00,-8.755028489207691278e-01,1.379875224219371699e+00,0.000000000000000000e+00,1.738851556667791605e+09
-1.522882653448684120e+00,-8.764828506688537857e-01,1.379211696453711777e+00,0.000000000000000000e+00,1.738851556685167551e+09
-1.524212094617871438e+00,-8.801519982826624400e-01,1.378764456707787689e+00,0.000000000000000000e+00,1.738851556707748890e+09
-1.518398790368113760e+00,-8.816265983158279029e-01,1.379169081820415865e+00,0.000000000000000000e+00,1.738851556735023260e+09
-1.520339380263465490e+00,-8.794200158761545927e-01,1.379018382456837388e+00,0.000000000000000000e+00,1.738851556759146214e+09
-1.525203862775948105e+00,-8.760361815923927153e-01,1.379933136189392950e+00,0.000000000000000000e+00,1.738851556774806261e+09
-1.526735727403506049e+00,-8.748558170797594569e-01,1.379352028547497166e+00,0.000000000000000000e+00,1.738851556790702581e+09
-1.527639478886851254e+00,-8.805208401898378945e-01,1.379723186041594163e+00,0.000000000000000000e+00,1.738851556807602406e+09
-1.523548369667279800e+00,-8.832073993743030371e-01,1.379679709103729168e+00,0.000000000000000000e+00,1.738851556826033831e+09
-1.523553519367444098e+00,-8.843284174570391620e-01,1.379854630040582730e+00,0.000000000000000000e+00,1.738851556851705551e+09
-1.515011635960339609e+00,-8.920614532058368518e-01,1.379309068848852515e+00,0.000000000000000000e+00,1.738851556871982813e+09
-1.514906703324285564e+00,-8.942221358869382186e-01,1.383015205668045811e+00,0.000000000000000000e+00,1.738851556903880119e+09
-1.516302166010656816e+00,-8.929078925157178936e-01,1.380793663444710884e+00,0.000000000000000000e+00,1.738851556923215628e+09
-1.518977205021449617e+00,-8.924491598307681128e-01,1.382447401361849071e+00,0.000000000000000000e+00,1.738851556949772835e+09
-1.518041922922421572e+00,-8.920089855291495340e-01,1.381978863026535276e+00,0.000000000000000000e+00,1.738851556970017910e+09
-1.519321095378576292e+00,-8.933235485094026540e-01,1.383249442586434119e+00,0.000000000000000000e+00,1.738851557010875702e+09
-1.518961134249996903e+00,-8.942819584541543687e-01,1.381608232363495059e+00,0.000000000000000000e+00,1.738851557034694672e+09
-1.518297354893851647e+00,-8.881417895305641075e-01,1.380995768977567817e+00,0.000000000000000000e+00,1.738851557058195829e+09
-1.517347373776293917e+00,-8.888468895431965722e-01,1.381669972408800628e+00,0.000000000000000000e+00,1.738851557079813004e+09
-1.520183588748954095e+00,-8.882908136039114888e-01,1.378757952558953948e+00,0.000000000000000000e+00,1.738851557098476648e+09
-1.522810294758399463e+00,-8.814355167787355505e-01,1.380200893482223190e+00,0.000000000000000000e+00,1.738851557114158392e+09
-1.519241718362254190e+00,-8.828530505725018518e-01,1.379113375425308430e+00,0.000000000000000000e+00,1.738851557130701065e+09
-1.524255415242467881e+00,-8.851662931829765713e-01,1.381078558741540174e+00,0.000000000000000000e+00,1.738851557147845507e+09
-1.526691463218038169e+00,-8.854302073547388741e-01,1.381179971991566946e+00,0.000000000000000000e+00,1.738851557169159412e+09
-1.523361058422759928e+00,-8.865953382838951402e-01,1.381674823874609270e+00,0.000000000000000000e+00,1.738851557185327530e+09
-1.523536540775166648e+00,-8.926708019589660870e-01,1.385790755353358161e+00,0.000000000000000000e+00,1.738851557207800388e+09
-1.518800446842391905e+00,-8.884097902138037295e-01,1.381621930324345993e+00,0.000000000000000000e+00,1.738851557223823309e+09
-1.519940978979933410e+00,-8.848162734623883363e-01,1.381416823336083066e+00,0.000000000000000000e+00,1.738851557252541780e+09
-1.519869493117406600e+00,-8.805054419185375236e-01,1.379760194131269824e+00,0.000000000000000000e+00,1.738851557283248425e+09
-1.528367435711319944e+00,-8.784403094996351413e-01,1.380687164410825618e+00,0.000000000000000000e+00,1.738851557310748339e+09
-1.530015526860487141e+00,-8.735934851013376079e-01,1.379865123220106238e+00,0.000000000000000000e+00,1.738851557342558146e+09
-1.526428586455535585e+00,-8.785106896786667452e-01,1.378965434585683436e+00,0.000000000000000000e+00,1.738851557368340492e+09
-1.519938684494450687e+00,-8.816826210036936562e-01,1.380694406657869688e+00,0.000000000000000000e+00,1.738851557399417639e+09
-1.520153974230681992e+00,-8.798470010268781838e-01,1.378218806867939739e+00,0.000000000000000000e+00,1.738851557425962687e+09
-1.524936140094902859e+00,-8.744843175062784191e-01,1.378465626156544888e+00,0.000000000000000000e+00,1.738851557450062990e+09
-1.530241666334202000e+00,-8.747592083639904592e-01,1.379034808819937785e+00,0.000000000000000000e+00,1.738851557474394798e+09
-1.527775310577813794e+00,-8.757759598245461463e-01,1.378466935847416419e+00,0.000000000000000000e+00,1.738851557500494003e+09
-1.528008996848955414e+00,-8.778843009388929142e-01,1.379534999591803812e+00,0.000000000000000000e+00,1.738851557525047302e+09
-1.525455488226038936e+00,-8.801476462372058718e-01,1.378598678973348424e+00,0.000000000000000000e+00,1.738851557550283194e+09
-1.521125560509496655e+00,-8.849359337757243260e-01,1.380391791438767779e+00,0.000000000000000000e+00,1.738851557574344397e+09
-1.521678183610603696e+00,-8.833852381862267178e-01,1.380513690405599458e+00,0.000000000000000000e+00,1.738851557598458052e+09
-1.517919063674419755e+00,-8.863519652446443242e-01,1.379748451861082303e+00,0.000000000000000000e+00,1.738851557623948336e+09
-1.516715776842166852e+00,-8.852514446184739372e-01,1.379987136536456216e+00,0.000000000000000000e+00,1.738851557647894859e+09
-1.516698587780120677e+00,-8.894547200043640967e-01,1.379094693310179087e+00,0.000000000000000000e+00,1.738851557676052094e+09
-1.516464083502131244e+00,-8.872136312711942363e-01,1.380030590610954677e+00,0.000000000000000000e+00,1.738851557709431648e+09
-1.520155491124901337e+00,-8.864320671118972594e-01,1.381229418445440560e+00,0.000000000000000000e+00,1.738851557741182804e+09
-1.522230817498736677e+00,-8.844985078776949061e-01,1.380242440010224225e+00,0.000000000000000000e+00,1.738851557769624233e+09
-1.525430573886622287e+00,-8.803586654923728494e-01,1.380722483143077550e+00,0.000000000000000000e+00,1.738851557803436756e+09
-1.521162293911714425e+00,-8.800609197114883653e-01,1.379097291767412914e+00,0.000000000000000000e+00,1.738851557829753399e+09
-1.520381883197400308e+00,-8.791823029538428091e-01,1.377674160584484886e+00,0.000000000000000000e+00,1.738851557855150223e+09
-1.517390242103079157e+00,-8.793684389655898048e-01,1.381044486579170449e+00,0.000000000000000000e+00,1.738851557885388613e+09
-1.520267850811483301e+00,-8.821823747492005818e-01,1.378575208053864909e+00,0.000000000000000000e+00,1.738851557915144205e+09
-1.525006086129073735e+00,-8.844614925000865435e-01,1.381090260596329999e+00,0.000000000000000000e+00,1.738851557945837498e+09
-1.522322475406185038e+00,-8.792546688884611550e-01,1.379204518495606546e+00,0.000000000000000000e+00,1.738851557980586290e+09
-1.526128393364187374e+00,-8.796229951410697856e-01,1.381065918904258449e+00,0.000000000000000000e+00,1.738851558006118774e+09
-1.533338072195134405e+00,-8.805094482903449427e-01,1.380175910414647600e+00,0.000000000000000000e+00,1.738851558035169363e+09
-1.528662609706139541e+00,-8.796917136579177621e-01,1.382968531053474504e+00,0.000000000000000000e+00,1.738851558066697836e+09
-1.530961289654704238e+00,-8.796463086476511428e-01,1.379865942085000352e+00,0.000000000000000000e+00,1.738851558090015888e+09
-1.527576494242508520e+00,-8.825465434927872721e-01,1.380466243100787249e+00,0.000000000000000000e+00,1.738851558114909887e+09
-1.525825896915683710e+00,-8.822759509772821751e-01,1.381073028422299398e+00,0.000000000000000000e+00,1.738851558133974791e+09
-1.525034238345036153e+00,-8.835080400439069281e-01,1.379950360871846415e+00,0.000000000000000000e+00,1.738851558156543255e+09
-1.519511138135561046e+00,-8.826183922820234340e-01,1.378923599597370542e+00,0.000000000000000000e+00,1.738851558179627419e+09
-1.517692006181045272e+00,-8.864951147481943128e-01,1.381868424917529037e+00,0.000000000000000000e+00,1.738851558193623543e+09
-1.517476093620134137e+00,-8.841079395445700095e-01,1.379200057723461992e+00,0.000000000000000000e+00,1.738851558213823795e+09
-1.518305079080007891e+00,-8.828861063524169328e-01,1.379695488788973190e+00,0.000000000000000000e+00,1.738851558231274843e+09
-1.523727118958503768e+00,-8.856900979490880399e-01,1.380778184263740993e+00,0.000000000000000000e+00,1.738851558248909950e+09
-1.522765870605982563e+00,-8.801525267907779337e-01,1.381238117139520494e+00,0.000000000000000000e+00,1.738851558269180536e+09
-1.527678167894376715e+00,-8.740978697998662561e-01,1.379344690120457795e+00,0.000000000000000000e+00,1.738851558287895441e+09
-1.528051270744145151e+00,-8.773780507110545690e-01,1.380738382127681074e+00,0.000000000000000000e+00,1.738851558316302061e+09
-1.525000845453643228e+00,-8.815677382137256934e-01,1.379537653258494867e+00,0.000000000000000000e+00,1.738851558335251093e+09
-1.522127052713817985e+00,-8.803235429142616253e-01,1.378178536968316603e+00,0.000000000000000000e+00,1.738851558352137566e+09
-1.516216820786248531e+00,-8.828260041831488270e-01,1.378404919080375546e+00,0.000000000000000000e+00,1.738851558369200706e+09
-1.517017717119987452e+00,-8.836675500947490658e-01,1.379880338230984105e+00,0.000000000000000000e+00,1.738851558389917135e+09
-1.517733239183096217e+00,-8.817672842536038447e-01,1.379925074187846379e+00,0.000000000000000000e+00,1.738851558415598869e+09
-1.525117955547800275e+00,-8.823099752215528557e-01,1.380444960194141313e+00,0.000000000000000000e+00,1.738851558431954861e+09
-1.517168140481970573e+00,-8.866658057096354906e-01,1.378349467321837496e+00,0.000000000000000000e+00,1.738851558447847128e+09
-1.517445164761136667e+00,-8.887151718462642513e-01,1.380416567914847237e+00,0.000000000000000000e+00,1.738851558467197180e+09
-1.516607602825452705e+00,-8.911097975209079092e-01,1.380549745153094365e+00,0.000000000000000000e+00,1.738851558483430624e+09
-1.514249503192503843e+00,-8.944680302684049344e-01,1.381686404898288645e+00,0.000000000000000000e+00,1.738851558512911558e+09
