# x,y,theta,velocity,time
8.008189960187603873e-01,1.738032599481603158e-01,-2.495047771662310121e-01,3.759708737864077666e+00,1.738852458923668623e+09
8.816692380114293792e-01,1.518411737094799152e-01,-2.549782500490325732e-01,3.767961165048543837e+00,1.738852458952658415e+09
9.440858495588123622e-01,1.342065311472231404e-01,-2.533884170984004869e-01,3.774999999999999911e+00,1.738852458978691816e+09
1.042668677615488537e+00,1.021700518484432163e-01,-3.359287407426211347e-01,3.793689320388349717e+00,1.738852459001556158e+09
1.096360994325421334e+00,8.296227282301063544e-02,-3.428550127965666605e-01,3.804611650485437035e+00,1.738852459021392107e+09
1.125844481444393530e+00,5.782712914010087329e-02,-3.820925701474574554e-01,3.814320388349514701e+00,1.738852459038056135e+09
1.136205794888088372e+00,4.608104396275998493e-02,-3.818448979140934285e-01,3.825485436893203861e+00,1.738852459052219868e+09
1.174291859324689380e+00,2.970823817574535369e-02,-3.852612779365404694e-01,3.835436893203883368e+00,1.738852459069310904e+09
1.175796078667426192e+00,2.584967115207156829e-02,-3.877426859953497229e-01,3.844902912621359192e+00,1.738852459084102869e+09
1.214134871792187154e+00,1.059153805117259281e-03,-4.004034013062645614e-01,3.852669902912621236e+00,1.738852459109098196e+09
1.235428971279471044e+00,-1.305982907648527494e-02,-4.053272718256631935e-01,3.861407766990291091e+00,1.738852459130308390e+09
1.260723103886106644e+00,-2.311724905067818678e-02,-4.077278803763038639e-01,3.867961165048543482e+00,1.738852459152805567e+09
1.296815634743440526e+00,-4.274298410860320058e-02,-3.604730818027173656e-01,3.874514563106796317e+00,1.738852459181060076e+09
1.333335504747194644e+00,-5.267207956818233117e-02,-3.626000217906666934e-01,3.883009708737863885e+00,1.738852459206293106e+09
1.370466578017123682e+00,-6.120369864990231334e-02,-3.660549458955495994e-01,3.887135922330096971e+00,1.738852459234457254e+09
1.511059760591241252e+00,-1.172655331408549439e-01,-2.559459954625263878e-01,3.895631067961164984e+00,1.738852459261334181e+09
1.571122795699981589e+00,-1.365381483568515186e-01,-2.499502536638021633e-01,3.900728155339805880e+00,1.738852459286153555e+09
1.614745958709373097e+00,-1.487638456193274838e-01,-2.500577490730196972e-01,3.902184466019417375e+00,1.738852459312121391e+09
1.723103353325278198e+00,-1.750132138960941441e-01,-1.282378941422744612e-01,3.905582524271844491e+00,1.738852459338823557e+09
1.848342823292377979e+00,-1.972772802536529313e-01,-1.309865811149722725e-01,3.910922330097087229e+00,1.738852459365696430e+09
1.944816759835805264e+00,-2.116978866570564666e-01,-2.903968704316027202e-02,3.911893203883495040e+00,1.738852459392380714e+09
2.026829419927853593e+00,-2.211587253747237802e-01,-3.475782606328179508e-02,3.911650485436893199e+00,1.738852459421939611e+09
2.205741940051956007e+00,-2.266502387474826075e-01,4.908737398423470427e-02,3.912135922330096882e+00,1.738852459448007107e+09
