# time,x,y
1.761389444011801004e+09,2.968592166900634766e+00,2.539931535720825195e+00
1.761389444075274706e+09,3.054468393325805664e+00,2.483309745788574219e+00
1.761389444141907930e+09,3.111292123794555664e+00,2.418786287307739258e+00
1.761389444211398602e+09,3.288402557373046875e+00,2.359180450439453125e+00
1.761389444275501728e+09,3.270857572555541992e+00,2.311137914657592773e+00
1.761389444341899633e+09,3.490267038345336914e+00,2.269355535507202148e+00
1.761389444475142956e+09,3.625335931777954102e+00,2.147694826126098633e+00
1.761389444541887045e+09,3.655227899551391602e+00,2.084449768066406250e+00
1.761389444675305843e+09,3.746447801589965820e+00,1.930105686187744141e+00
1.761389444875367880e+09,3.834497451782226562e+00,1.686807155609130859e+00
1.761389444941888332e+09,3.926334619522094727e+00,1.650644421577453613e+00
1.761389445075601101e+09,4.010294914245605469e+00,1.487771868705749512e+00
1.761389445141891479e+09,4.043041229248046875e+00,1.441727161407470703e+00
1.761389445275597572e+09,4.032330989837646484e+00,1.241977095603942871e+00
1.761389445341908216e+09,4.012124061584472656e+00,1.173169851303100586e+00
1.761389445411190987e+09,3.964168787002563477e+00,1.074648499488830566e+00
1.761389445475273371e+09,3.920129537582397461e+00,9.734691977500915527e-01
1.761389445541908979e+09,3.959867477416992188e+00,9.141060113906860352e-01
1.761389445611313820e+09,3.906970262527465820e+00,8.401985168457031250e-01
1.761389445675863504e+09,3.822109699249267578e+00,-4.804701507091522217e-01
1.761389445675863504e+09,3.843497037887573242e+00,7.611613869667053223e-01
1.761389445741857052e+09,3.870757341384887695e+00,7.311273813247680664e-01
1.761389445875228882e+09,3.753883123397827148e+00,5.122987031936645508e-01
1.761389446011413574e+09,3.682595968246459961e+00,5.099991559982299805e-01
1.761389446275321960e+09,3.483501911163330078e+00,2.092511057853698730e-01
1.761389446411055803e+09,3.375647544860839844e+00,8.978939801454544067e-02
1.761389446541927576e+09,3.243603706359863281e+00,-3.671784361358731985e-04
1.761389446611505985e+09,3.147184133529663086e+00,-2.908627688884735107e-02
1.761389446741894484e+09,2.977954864501953125e+00,-1.284144520759582520e-01
1.761389446811355829e+09,2.928832292556762695e+00,-1.129735484719276428e-01
1.761389446875433683e+09,2.848191499710083008e+00,-1.705245375633239746e-01
1.761389446941884756e+09,2.727995157241821289e+00,-2.431606054306030273e-01
1.761389447011698484e+09,2.578070402145385742e+00,-2.328228205442428589e-01
1.761389447075304747e+09,2.481129646301269531e+00,-2.282717078924179077e-01
1.761389447211208820e+09,2.271399736404418945e+00,-2.593534886837005615e-01
1.761389447275271177e+09,2.179400920867919922e+00,-2.457571327686309814e-01
1.761389447345927715e+09,2.078312158584594727e+00,-2.452551871538162231e-01
1.761389447411194801e+09,1.986169934272766113e+00,-2.548296153545379639e-01
1.761389447475140333e+09,1.897337794303894043e+00,-2.543553411960601807e-01
1.761389447541882277e+09,1.803585767745971680e+00,-2.641792595386505127e-01
1.761389447611720800e+09,1.728563904762268066e+00,-2.482355833053588867e-01
1.761389447675276518e+09,1.587930321693420410e+00,-2.355231642723083496e-01
1.761389447741891623e+09,1.491617441177368164e+00,-2.353496104478836060e-01
1.761389447811427832e+09,1.437101721763610840e+00,-2.615050375461578369e-01
1.761389447875193119e+09,1.387560129165649414e+00,-2.437149882316589355e-01
1.761389447941866159e+09,1.219666838645935059e+00,-2.625293135643005371e-01
1.761389448012311220e+09,1.097962141036987305e+00,-2.923361063003540039e-01
1.761389448075289249e+09,1.026963353157043457e+00,-2.820135951042175293e-01
1.761389448141880274e+09,9.699310064315795898e-01,-2.765944898128509521e-01
1.761389448211509943e+09,7.875943183898925781e-01,-2.572572231292724609e-01
1.761389448275258064e+09,7.707673907279968262e-01,-2.532272040843963623e-01
1.761389448341890335e+09,6.966674923896789551e-01,-2.400013208389282227e-01
1.761389448411924601e+09,5.150118470191955566e-01,-2.456927150487899780e-01
1.761389448475227356e+09,3.879119157791137695e-01,-2.487942427396774292e-01
1.761389448541883469e+09,3.871860802173614502e-01,-2.607905864715576172e-01
1.761389448611549377e+09,2.789610028266906738e-01,-2.538761198520660400e-01
1.761389448675307751e+09,1.904473602771759033e-01,-2.703940272331237793e-01
1.761389448741922140e+09,1.073082536458969116e-01,-2.085275202989578247e-01
1.761389448811605215e+09,1.659940741956233978e-02,-1.929292082786560059e-01
1.761389448875412941e+09,-9.033159166574478149e-02,-1.822078227996826172e-01
1.761389448941925049e+09,-2.589408457279205322e-01,-1.522109657526016235e-01
1.761389449011769533e+09,-3.712136447429656982e-01,-1.595844477415084839e-01
1.761389449075427771e+09,-4.972789585590362549e-01,-1.455204039812088013e-01
1.761389449141882896e+09,-6.100669503211975098e-01,-1.296503096818923950e-01
1.761389449211600542e+09,-7.106769680976867676e-01,-1.277502477169036865e-01
1.761389449275709152e+09,-7.934123873710632324e-01,-1.231371611356735229e-01
1.761389449341899395e+09,-8.178077340126037598e-01,-1.298025101423263550e-01
1.761389449411039829e+09,-9.556800127029418945e-01,-1.144098564982414246e-01
1.761389449541884184e+09,-1.173356652259826660e+00,-7.069098949432373047e-02
1.761389449611553669e+09,-1.173193454742431641e+00,-5.800632014870643616e-02
1.761389449675234079e+09,-1.277408838272094727e+00,-3.618180379271507263e-02
1.761389449741908073e+09,-1.466345906257629395e+00,-7.884420454502105713e-03
1.761389449875179768e+09,-1.597729325294494629e+00,-3.629902005195617676e-02
1.761389450012589455e+09,-1.875544309616088867e+00,1.157910749316215515e-02
1.761389450075479031e+09,-1.964343070983886719e+00,8.474887907505035400e-02
1.761389450141923189e+09,-1.951238751411437988e+00,1.379103064537048340e-01
1.761389450341896057e+09,-2.198925256729125977e+00,3.132266998291015625e-01
1.761389450411209106e+09,-2.285820007324218750e+00,3.554275333881378174e-01
1.761389450741952658e+09,-2.615399599075317383e+00,6.504539847373962402e-01
1.761389450811341763e+09,-2.644098043441772461e+00,7.458354234695434570e-01
1.761389450941991568e+09,-2.737633466720581055e+00,9.020804166793823242e-01
1.761389451075545788e+09,-2.800364255905151367e+00,1.076740026473999023e+00
1.761389451141912222e+09,-2.882220983505249023e+00,1.133889555931091309e+00
1.761389451210745096e+09,-2.900674819946289062e+00,1.209923744201660156e+00
1.761389451341878176e+09,-2.930593490600585938e+00,1.352694034576416016e+00
1.761389451411359072e+09,-2.908633470535278320e+00,1.440345525741577148e+00
1.761389451475504160e+09,-2.934289693832397461e+00,1.542825341224670410e+00
1.761389451541905880e+09,-2.912654638290405273e+00,1.615699172019958496e+00
1.761389451610973597e+09,-2.898795366287231445e+00,1.694017529487609863e+00
1.761389451675326109e+09,-2.864216089248657227e+00,1.748073339462280273e+00
1.761389451741902351e+09,-2.864882946014404297e+00,1.806245446205139160e+00
1.761389451811459780e+09,-2.836791515350341797e+00,1.936129093170166016e+00
1.761389451875236034e+09,-2.757353305816650391e+00,2.024699926376342773e+00
1.761389452075843573e+09,-2.589870691299438477e+00,2.176599979400634766e+00
1.761389452141856909e+09,-2.026386022567749023e+00,3.732017517089843750e+00
1.761389452141856909e+09,-2.536975145339965820e+00,2.276941061019897461e+00
1.761389452211332083e+09,-1.867964148521423340e+00,3.752736806869506836e+00
1.761389452211332083e+09,-2.465318918228149414e+00,2.304200172424316406e+00
1.761389452275341272e+09,-2.391742467880249023e+00,2.383456707000732422e+00
1.761389452411149263e+09,-2.329808950424194336e+00,2.504343509674072266e+00
1.761389452475316286e+09,-2.197448730468750000e+00,2.566543102264404297e+00
1.761389452611324787e+09,-2.043570041656494141e+00,2.648541688919067383e+00
1.761389452675308943e+09,-1.958156228065490723e+00,2.710732221603393555e+00
1.761389452741938591e+09,-1.980571150779724121e+00,2.738490104675292969e+00
1.761389452812775850e+09,-1.905327916145324707e+00,2.788181066513061523e+00
1.761389452875303268e+09,-1.796922802925109863e+00,2.783189058303833008e+00
1.761389452941893578e+09,-1.694816350936889648e+00,2.835096359252929688e+00
1.761389453142121315e+09,-1.456682205200195312e+00,2.897629261016845703e+00
1.761389453212647915e+09,-1.308232426643371582e+00,2.910284757614135742e+00
1.761389453275376081e+09,-1.227786779403686523e+00,2.893927812576293945e+00
1.761389453342030525e+09,-1.172204375267028809e+00,2.892838716506958008e+00
1.761389453411760569e+09,-1.101107001304626465e+00,2.947820663452148438e+00
1.761389453475316763e+09,-1.043827891349792480e+00,2.922187328338623047e+00
1.761389453541883230e+09,-8.935149312019348145e-01,2.967553377151489258e+00
1.761389453612072468e+09,-8.146038651466369629e-01,2.959033250808715820e+00
1.761389453675235033e+09,-6.552801132202148438e-01,2.949526548385620117e+00
1.761389453741875172e+09,-5.014055967330932617e-01,2.878791809082031250e+00
