# time,x,y,theta
1.761389444790141821e+09,3.864676237106323242e+00,1.798994541168212891e+00,-1.009090900421142578e+00
1.761389444810910225e+09,3.870234012603759766e+00,1.782892227172851562e+00,-1.022692680358886719e+00
1.761389444830548763e+09,3.914524793624877930e+00,1.745298385620117188e+00,-1.049296021461486816e+00
1.761389444851228714e+09,3.938860416412353516e+00,1.715566039085388184e+00,-1.068304181098937988e+00
1.761389444870422363e+09,3.951485395431518555e+00,1.695854783058166504e+00,-1.084140062332153320e+00
1.761389444891427279e+09,3.960379362106323242e+00,1.669470906257629395e+00,-1.106110811233520508e+00
1.761389444910353899e+09,3.970110416412353516e+00,1.649866819381713867e+00,-1.124472498893737793e+00
1.761389444930910349e+09,3.976173639297485352e+00,1.633988976478576660e+00,-1.136541366577148438e+00
1.761389444950815439e+09,3.984769344329833984e+00,1.601627349853515625e+00,-1.166247725486755371e+00
1.761389444971679449e+09,3.988394737243652344e+00,1.573739886283874512e+00,-1.189793944358825684e+00
1.761389444990638494e+09,3.990047693252563477e+00,1.549279570579528809e+00,-1.212141036987304688e+00
1.761389445010981321e+09,3.990579843521118164e+00,1.527912616729736328e+00,-1.229925751686096191e+00
1.761389445030782700e+09,4.014953136444091797e+00,1.499214887619018555e+00,-1.242952942848205566e+00
1.761389445051004171e+09,4.028057575225830078e+00,1.479045033454895020e+00,-1.255488276481628418e+00
1.761389445070444345e+09,4.036219120025634766e+00,1.455902218818664551e+00,-1.269819378852844238e+00
1.761389445090509415e+09,4.040453910827636719e+00,1.435721993446350098e+00,-1.297885060310363770e+00
1.761389445111088753e+09,4.042326450347900391e+00,1.413567304611206055e+00,-1.325740456581115723e+00
1.761389445131104231e+09,4.041902542114257812e+00,1.391107439994812012e+00,-1.350839853286743164e+00
1.761389445151076555e+09,4.041766166687011719e+00,1.365696072578430176e+00,-1.377656817436218262e+00
1.761389445171871424e+09,4.042280197143554688e+00,1.342708587646484375e+00,-1.401932239532470703e+00
1.761389445190365076e+09,4.041599273681640625e+00,1.321917057037353516e+00,-1.423120498657226562e+00
1.761389445211444616e+09,4.041461944580078125e+00,1.304596662521362305e+00,-1.442244291305541992e+00
1.761389445230864525e+09,4.052477836608886719e+00,1.267764091491699219e+00,-1.467036604881286621e+00
1.761389445250883818e+09,4.058727264404296875e+00,1.246628999710083008e+00,-1.486127138137817383e+00
1.761389445270540237e+09,4.062185764312744141e+00,1.230365872383117676e+00,-1.504165530204772949e+00
1.761389445291132689e+09,4.067378520965576172e+00,1.209888458251953125e+00,-1.529874682426452637e+00
1.761389445310338497e+09,4.072134494781494141e+00,1.188490629196166992e+00,-1.554746866226196289e+00
1.761389445331100225e+09,4.072530746459960938e+00,1.169819712638854980e+00,-1.575185179710388184e+00
1.761389445351511002e+09,4.085916996002197266e+00,1.127251148223876953e+00,-1.610438227653503418e+00
1.761389445371608973e+09,4.090379714965820312e+00,1.091870188713073730e+00,-1.639387488365173340e+00
1.761389445390448332e+09,4.091650485992431641e+00,1.068421840667724609e+00,-1.658684611320495605e+00
1.761389445410883427e+09,4.088976860046386719e+00,1.053266406059265137e+00,-1.671254634857177734e+00
1.761389445430874825e+09,4.074551105499267578e+00,1.000511169433593750e+00,-1.702684521675109863e+00
1.761389445451025009e+09,4.058355331420898438e+00,9.686024188995361328e-01,-1.722974658012390137e+00
1.761389445470504761e+09,4.046849250793457031e+00,9.452899694442749023e-01,-1.738744258880615234e+00
1.761389445490664482e+09,4.035007476806640625e+00,9.285569787025451660e-01,-1.764349579811096191e+00
1.761389445510696888e+09,4.028988838195800781e+00,9.126064777374267578e-01,-1.783824563026428223e+00
1.761389445531591177e+09,4.024131298065185547e+00,9.001538157463073730e-01,-1.796225786209106445e+00
1.761389445551681757e+09,4.021819591522216797e+00,8.528816103935241699e-01,-1.836963415145874023e+00
1.761389445571312904e+09,4.021289348602294922e+00,8.191343545913696289e-01,-1.866802930831909180e+00
1.761389445590602875e+09,4.022731781005859375e+00,7.895761728286743164e-01,-1.882849454879760742e+00
1.761389445611031055e+09,4.022794246673583984e+00,7.651767730712890625e-01,-1.893320202827453613e+00
1.761389445630728006e+09,3.978189706802368164e+00,7.316932082176208496e-01,-1.921318769454956055e+00
1.761389445650849819e+09,3.948121070861816406e+00,7.106356024742126465e-01,-1.938606858253479004e+00
1.761389445670629263e+09,3.925848007202148438e+00,6.887000203132629395e-01,-1.954871296882629395e+00
1.761389445691317558e+09,3.899971961975097656e+00,6.758646965026855469e-01,-1.985695719718933105e+00
1.761389445711548090e+09,3.882152795791625977e+00,6.581132411956787109e-01,-2.008191108703613281e+00
1.761389445731096029e+09,3.870068550109863281e+00,6.370350718498229980e-01,-2.027302026748657227e+00
1.761389445751481533e+09,3.852082967758178711e+00,6.105167269706726074e-01,-2.063980579376220703e+00
1.761389445771157503e+09,3.839124202728271484e+00,5.828641653060913086e-01,-2.085892915725708008e+00
1.761389445790697575e+09,3.828571557998657227e+00,5.590213537216186523e-01,-2.100273132324218750e+00
1.761389445811589003e+09,3.817888975143432617e+00,5.409510135650634766e-01,-2.109194040298461914e+00
1.761389445830502510e+09,3.797478675842285156e+00,5.291733145713806152e-01,-2.136247634887695312e+00
1.761389445851185560e+09,3.776862859725952148e+00,5.167505741119384766e-01,-2.152720689773559570e+00
1.761389445870812416e+09,3.760288953781127930e+00,5.026376247406005859e-01,-2.162814855575561523e+00
1.761389445891649485e+09,3.737618684768676758e+00,4.862114489078521729e-01,-2.186460256576538086e+00
1.761389445910860300e+09,3.721902132034301758e+00,4.725043475627899170e-01,-2.201077222824096680e+00
1.761389445931033611e+09,3.708143234252929688e+00,4.605795443058013916e-01,-2.210197687149047852e+00
1.761389445950898170e+09,3.684409856796264648e+00,4.393568336963653564e-01,-2.238345384597778320e+00
1.761389445971507311e+09,3.668152093887329102e+00,4.195858836174011230e-01,-2.254398822784423828e+00
1.761389445990605593e+09,3.652247428894042969e+00,3.990923762321472168e-01,-2.265285968780517578e+00
1.761389446011090517e+09,3.639670610427856445e+00,3.790218234062194824e-01,-2.274229288101196289e+00
1.761389446031475782e+09,3.622385978698730469e+00,3.690707981586456299e-01,-2.291798114776611328e+00
1.761389446050818920e+09,3.604973316192626953e+00,3.594004511833190918e-01,-2.304156064987182617e+00
1.761389446071183681e+09,3.590265035629272461e+00,3.506458103656768799e-01,-2.312023639678955078e+00
1.761389446091102362e+09,3.571152925491333008e+00,3.261380791664123535e-01,-2.338534593582153320e+00
1.761389446110923767e+09,3.550121784210205078e+00,3.060207366943359375e-01,-2.354094982147216797e+00
1.761389446131300449e+09,3.532532691955566406e+00,2.834362089633941650e-01,-2.367423057556152344e+00
1.761389446150768995e+09,3.513952255249023438e+00,2.786618769168853760e-01,-2.390087604522705078e+00
1.761389446171662569e+09,3.494059562683105469e+00,2.709631621837615967e-01,-2.403792381286621094e+00
