# x,y,theta,velocity,time
-1.489141938730891734e+00,-8.030373736663869444e-01,1.365298210873560958e+00,0.000000000000000000e+00,5.979143168736000007e+03
-1.491136696785406279e+00,-8.026409372583099833e-01,1.368158907299505511e+00,0.000000000000000000e+00,5.979169307264000054e+03
-1.495185363359696762e+00,-7.992017743240846794e-01,1.365049629778711582e+00,0.000000000000000000e+00,5.979185525503999997e+03
-1.489567415100242265e+00,-7.984705698582524880e-01,1.366091066720277247e+00,0.000000000000000000e+00,5.979201510783999765e+03
-1.494177319223962686e+00,-7.979752156553709952e-01,1.365870342987496988e+00,0.000000000000000000e+00,5.979218057119999685e+03
-1.497017100594243866e+00,-7.964640061270611415e-01,1.364694407119493302e+00,0.000000000000000000e+00,5.979238616159999765e+03
-1.500160305445335851e+00,-8.008986071430740372e-01,1.366298219619944021e+00,0.000000000000000000e+00,5.979259157247999610e+03
-1.497533709317245165e+00,-8.001722581164548709e-01,1.365199484376307559e+00,0.000000000000000000e+00,5.979279451936000441e+03
-1.490433157258514996e+00,-8.008597721808695669e-01,1.366593090383282361e+00,0.000000000000000000e+00,5.979298424319999867e+03
-1.489481480027396554e+00,-8.026634061798955111e-01,1.365801732019361836e+00,0.000000000000000000e+00,5.979326751071999752e+03
-1.490335324819051843e+00,-8.045329806508263459e-01,1.366343759648333656e+00,0.000000000000000000e+00,5.979343891231999805e+03
-1.490293427368208024e+00,-8.075916435370559254e-01,1.367019025965156676e+00,0.000000000000000000e+00,5.979360180448000392e+03
-1.489257116577412887e+00,-8.067023790413133666e-01,1.365489252211119497e+00,0.000000000000000000e+00,5.979378837727999780e+03
-1.488233674854296140e+00,-8.079303130413203471e-01,1.365270006999786290e+00,0.000000000000000000e+00,5.979408043391999854e+03
-1.486123103989724026e+00,-8.105287316188329871e-01,1.367282207894233936e+00,0.000000000000000000e+00,5.979428628607999599e+03
-1.485835722685163063e+00,-8.049887854864310466e-01,1.366253271197261476e+00,0.000000000000000000e+00,5.979453413408000415e+03
-1.488471289432885758e+00,-8.070483617260881815e-01,1.366214772210331496e+00,0.000000000000000000e+00,5.979472877152000365e+03
-1.494514915626473428e+00,-8.125035312955989353e-01,1.368996602494228165e+00,0.000000000000000000e+00,5.979492303488000289e+03
-1.492450468942936981e+00,-8.056456357073750185e-01,1.367122456087974891e+00,0.000000000000000000e+00,5.979524337056000149e+03
-1.489190844010822579e+00,-8.042094631718270659e-01,1.367233487609147868e+00,0.000000000000000000e+00,5.979536425536000024e+03
-1.490380976227012599e+00,-8.044135739003045460e-01,1.365655743079414064e+00,0.000000000000000000e+00,5.979563115296000433e+03
-1.496057643428946760e+00,-8.045175291380657345e-01,1.367449596522869459e+00,0.000000000000000000e+00,5.979591624736000085e+03
-1.496394345706014928e+00,-8.071349379879251273e-01,1.367062330799854841e+00,0.000000000000000000e+00,5.979613292639999599e+03
-1.501457597352942486e+00,-8.044405338311495512e-01,1.367268722959036342e+00,0.000000000000000000e+00,5.979631460288000198e+03
-1.501685826759777020e+00,-8.035778331941180186e-01,1.367986435603103956e+00,0.000000000000000000e+00,5.979656251839999641e+03
-1.499985657856808263e+00,-8.061300332249998757e-01,1.366352151745841237e+00,0.000000000000000000e+00,5.979676376223999796e+03
-1.502684543890798752e+00,-8.051120566837564052e-01,1.367510446289123660e+00,0.000000000000000000e+00,5.979694617312000446e+03
-1.503276534521736485e+00,-8.074860723998698031e-01,1.366877749001530473e+00,0.000000000000000000e+00,5.979720599711999967e+03
-1.500262618874227627e+00,-8.049768133209926901e-01,1.368783572513392333e+00,0.000000000000000000e+00,5.979762387296000270e+03
-1.501956654962397275e+00,-8.022513060948046615e-01,1.365868643008153915e+00,0.000000000000000000e+00,5.979790276703999552e+03
-1.496466558883234432e+00,-8.025249357747815671e-01,1.366351568561482432e+00,0.000000000000000000e+00,5.979812051328000052e+03
-1.494931516373182223e+00,-8.018645200579694876e-01,1.366817275063035408e+00,0.000000000000000000e+00,5.979844314336000025e+03
-1.496017453507049177e+00,-8.048906812803374722e-01,1.365850719648221911e+00,0.000000000000000000e+00,5.979875590751999880e+03
-1.497734462333399463e+00,-8.053873462834906238e-01,1.365434810499840612e+00,0.000000000000000000e+00,5.979905780703999881e+03
-1.497519208564844106e+00,-8.036902335533840924e-01,1.364694003448174708e+00,0.000000000000000000e+00,5.979925195136000184e+03
-1.491300788271116229e+00,-8.020087539621756356e-01,1.365538917666082597e+00,0.000000000000000000e+00,5.979944379423999635e+03
-1.497275290627115396e+00,-8.015103309108623231e-01,1.367432526429330775e+00,0.000000000000000000e+00,5.979973503455999889e+03
-1.496303804118399583e+00,-8.009434483247162007e-01,1.365394293068209253e+00,0.000000000000000000e+00,5.980005736224000430e+03
-1.495249677548334821e+00,-8.016417653131079346e-01,1.365164054165428409e+00,0.000000000000000000e+00,5.980030446560000200e+03
-1.491100043429715694e+00,-8.002931767391384676e-01,1.366679542569832151e+00,0.000000000000000000e+00,5.980053006975999779e+03
-1.488937504613185636e+00,-8.015346237919219741e-01,1.365512180961101052e+00,0.000000000000000000e+00,5.980068333471999722e+03
-1.491442864600851737e+00,-8.010002271666210039e-01,1.367685128648641779e+00,0.000000000000000000e+00,5.980080941375999828e+03
-1.490088219513237888e+00,-8.021758658610441683e-01,1.365241833806938532e+00,0.000000000000000000e+00,5.980099775935999787e+03
-1.494212006180279051e+00,-8.060333047463646983e-01,1.365869189204642398e+00,0.000000000000000000e+00,5.980118454432000362e+03
-1.497908192101688574e+00,-8.090605719445518318e-01,1.367554638222097996e+00,0.000000000000000000e+00,5.980137501119999797e+03
-1.492302161084107182e+00,-8.052235176215429835e-01,1.366969498336890076e+00,0.000000000000000000e+00,5.980156830912000260e+03
-1.491732246193183897e+00,-8.028566552541893664e-01,1.366390715333766659e+00,0.000000000000000000e+00,5.980176542432000133e+03
-1.494395677699926539e+00,-8.038893946337275498e-01,1.366014130724992892e+00,0.000000000000000000e+00,5.980196784480000133e+03
-1.496296106778003177e+00,-8.005029229685952652e-01,1.365569496417837314e+00,0.000000000000000000e+00,5.980217384575999858e+03
-1.494849115348353186e+00,-7.980718109286105699e-01,1.365400999108909330e+00,0.000000000000000000e+00,5.980236294176000229e+03
-1.496584765503853998e+00,-8.017680963785150938e-01,1.364112114194039993e+00,0.000000000000000000e+00,5.980256366175999574e+03
-1.494394072329816359e+00,-8.007603220589742943e-01,1.366726759997525464e+00,0.000000000000000000e+00,5.980278087648000110e+03
-1.496827527734599483e+00,-8.010223991778835373e-01,1.365823862470126659e+00,0.000000000000000000e+00,5.980297433472000193e+03
-1.494454147165667379e+00,-8.028246602199184956e-01,1.366916186479619988e+00,0.000000000000000000e+00,5.980316505888000393e+03
-1.493648370157224736e+00,-8.022426199201878605e-01,1.367192422154198450e+00,0.000000000000000000e+00,5.980338335968000138e+03
-1.490280196994894224e+00,-8.007986045910235884e-01,1.363688945502834704e+00,0.000000000000000000e+00,5.980357342815999800e+03
-1.497245004963789095e+00,-8.031037384470094409e-01,1.367431738854936629e+00,0.000000000000000000e+00,5.980372377280000364e+03
-1.496237875349046842e+00,-8.010811772088920479e-01,1.364224440732912935e+00,0.000000000000000000e+00,5.980396629791999658e+03
-1.495462441511639096e+00,-8.049743458655176376e-01,1.368179356754973153e+00,0.000000000000000000e+00,5.980416845663999993e+03
-1.492772949355262835e+00,-8.051765747255648087e-01,1.367624784391255233e+00,0.000000000000000000e+00,5.980436506431999987e+03
-1.492291206093239397e+00,-8.078258988995389300e-01,1.366144580598240621e+00,0.000000000000000000e+00,5.980459717503999855e+03
-1.491208212470907846e+00,-8.085156144400466038e-01,1.367591022955702673e+00,0.000000000000000000e+00,5.980479627679999794e+03
-1.491720500698286989e+00,-8.074473710398498705e-01,1.364801711732332778e+00,0.000000000000000000e+00,5.980498871839999993e+03
-1.497329689893542426e+00,-8.089918466896900417e-01,1.367338303065555483e+00,0.000000000000000000e+00,5.980513405216000137e+03
-1.497913476378826658e+00,-8.076206496985769423e-01,1.366188564599570388e+00,0.000000000000000000e+00,5.980538486591999572e+03
-1.502294115248822060e+00,-8.033506424557691483e-01,1.366338317322657314e+00,0.000000000000000000e+00,5.980560706432000188e+03
-1.503384992819226884e+00,-8.024738585583855999e-01,1.366722659821252739e+00,0.000000000000000000e+00,5.980606493792000038e+03
-1.505723422335094153e+00,-8.016890934178863004e-01,1.365453549729193083e+00,0.000000000000000000e+00,5.980641986399999951e+03
-1.507259723934618156e+00,-8.034955588105803237e-01,1.365787768763432997e+00,0.000000000000000000e+00,5.980673094816000230e+03
-1.501850316641479610e+00,-8.020291788253355314e-01,1.365165733092064126e+00,0.000000000000000000e+00,5.980698364863999814e+03
-1.498213477821713990e+00,-8.010957428786970036e-01,1.366539692675858841e+00,0.000000000000000000e+00,5.980719122303999939e+03
-1.498541679924629832e+00,-8.016842657810727690e-01,1.364922605161467573e+00,0.000000000000000000e+00,5.980739529407999726e+03
-1.498099665448688445e+00,-8.001676702267970231e-01,1.365817551374134187e+00,0.000000000000000000e+00,5.980765183808000074e+03
-1.497522600308348384e+00,-8.040494704988443431e-01,1.366313650155513759e+00,0.000000000000000000e+00,5.980786855743999695e+03
-1.501300310219224610e+00,-8.024392857300556292e-01,1.365611459561451024e+00,0.000000000000000000e+00,5.980813459455999691e+03
-1.495998704209050345e+00,-8.051906735722824671e-01,1.366844581681784465e+00,0.000000000000000000e+00,5.980830031679999593e+03
-1.496710153708815438e+00,-8.078960132406137751e-01,1.367286752576052145e+00,0.000000000000000000e+00,5.980842838399999891e+03
-1.493972997061878472e+00,-8.011060578751524330e-01,1.364944986648456204e+00,0.000000000000000000e+00,5.980861155296000106e+03
-1.496148558218091784e+00,-8.038249171376035118e-01,1.365816477500702231e+00,0.000000000000000000e+00,5.980894774880000114e+03
-1.498532334842674452e+00,-8.011994765619271375e-01,1.364898567842351307e+00,0.000000000000000000e+00,5.980913434240000242e+03
-1.499251701959094296e+00,-7.994356633286925362e-01,1.365959697330119793e+00,0.000000000000000000e+00,5.980942545599999903e+03
-1.497857313445290384e+00,-8.022393073577913647e-01,1.367746275066819228e+00,0.000000000000000000e+00,5.980972332768000342e+03
-1.492846451511792072e+00,-8.061010177202664329e-01,1.366965958542310844e+00,0.000000000000000000e+00,5.980990237472000445e+03
-1.496067514151490085e+00,-8.085441923407651332e-01,1.367283437106204591e+00,0.000000000000000000e+00,5.981011943712000175e+03
-1.498246413024793000e+00,-8.027394375003542581e-01,1.366241947452645045e+00,0.000000000000000000e+00,5.981026689887999964e+03
-1.495860765530090619e+00,-8.054445614909445661e-01,1.368111362533521724e+00,0.000000000000000000e+00,5.981043726431999858e+03
-1.495242605417187010e+00,-8.025535341662892730e-01,1.366894518860713337e+00,0.000000000000000000e+00,5.981060298815999886e+03
-1.498658134942240316e+00,-8.022265950013018898e-01,1.366399350397888179e+00,0.000000000000000000e+00,5.981086022495999714e+03
-1.497692578426844889e+00,-8.000318544948600286e-01,1.365271285804304346e+00,0.000000000000000000e+00,5.981104476640000030e+03
-1.493914017253197057e+00,-8.005276976309951831e-01,1.364352892308493770e+00,0.000000000000000000e+00,5.981122241631999714e+03
-1.495469654405101378e+00,-7.987015025778233523e-01,1.365354711704599211e+00,0.000000000000000000e+00,5.981139672575999612e+03
-1.497074743119538587e+00,-8.005464610069599196e-01,1.366309631500658428e+00,0.000000000000000000e+00,5.981163788159999967e+03
-1.494879200575256029e+00,-8.066025105752534508e-01,1.368058021933570734e+00,0.000000000000000000e+00,5.981191457056000218e+03
-1.491993390365210725e+00,-8.049546739378666826e-01,1.366302404777036461e+00,0.000000000000000000e+00,5.981213786432000234e+03
-1.501033478102260288e+00,-8.063258478120168826e-01,1.368105667597574460e+00,0.000000000000000000e+00,5.981240607744000044e+03
-1.498897097293548697e+00,-8.025866047908123413e-01,1.366554788326926673e+00,0.000000000000000000e+00,5.981264905887999703e+03
-1.496737371140904216e+00,-8.027352270016631097e-01,1.367070294338851744e+00,0.000000000000000000e+00,5.981286881504000121e+03
-1.495521582377247638e+00,-8.013658389209774580e-01,1.365918781315247132e+00,0.000000000000000000e+00,5.981313403264000044e+03
-1.494511080093844591e+00,-8.010146236927121466e-01,1.365861545638787256e+00,0.000000000000000000e+00,5.981339685728000404e+03
-1.492209133579193825e+00,-8.002139303836942608e-01,1.364948872422685922e+00,0.000000000000000000e+00,5.981371004831999926e+03
-1.486996010704929594e+00,-8.006508415084049313e-01,1.365424053136593097e+00,0.000000000000000000e+00,5.981393981823999638e+03
-1.492228132399390894e+00,-8.024149790191612563e-01,1.366043513208218707e+00,0.000000000000000000e+00,5.981418219584000326e+03
-1.497929518705815477e+00,-8.034875571731356914e-01,1.364596951704402983e+00,0.000000000000000000e+00,5.981442862656000216e+03
-1.490786724288968745e+00,-8.023107505007979201e-01,1.366515626465568456e+00,0.000000000000000000e+00,5.981463729023999804e+03
-1.488326166627626845e+00,-8.006567697354700641e-01,1.365450718068213387e+00,0.000000000000000000e+00,5.981484067776000302e+03
-1.487875343076816792e+00,-7.998010256769572113e-01,1.365225347173440129e+00,0.000000000000000000e+00,5.981497601056000349e+03
-1.493724146820835763e+00,-8.021150335572612144e-01,1.364551689002754919e+00,0.000000000000000000e+00,5.981519569695999962e+03
-1.492951693581750616e+00,-8.047482850871660043e-01,1.367077866690683097e+00,0.000000000000000000e+00,5.981533802240000114e+03
-1.495017770595675755e+00,-8.052182863036432270e-01,1.367006533064276441e+00,0.000000000000000000e+00,5.981567262112000208e+03
-1.497095073445133151e+00,-8.071951556861886035e-01,1.368102772319620630e+00,0.000000000000000000e+00,5.981596631743999751e+03
-1.499574769122106854e+00,-8.101010254005237554e-01,1.368547344981580816e+00,0.000000000000000000e+00,5.981612746271999640e+03
-1.498126197205422283e+00,-8.040978734132016026e-01,1.367000230063472710e+00,0.000000000000000000e+00,5.981641182368000045e+03
-1.495252807756477065e+00,-8.034252157814891770e-01,1.366342433565866044e+00,0.000000000000000000e+00,5.981659316383999794e+03
-1.497539766495990410e+00,-8.026208905649325764e-01,1.366372225929831430e+00,0.000000000000000000e+00,5.981679218592000325e+03
-1.491684614080250215e+00,-8.046443632755588826e-01,1.366284095223659012e+00,0.000000000000000000e+00,5.981707589280000320e+03
-1.490948566775522899e+00,-8.010351791413792277e-01,1.366994666566519800e+00,0.000000000000000000e+00,5.981729454719999922e+03
-1.484720358408788909e+00,-7.987384138109607790e-01,1.363657105946313175e+00,0.000000000000000000e+00,5.981757195903999673e+03
-1.491569324624495207e+00,-7.993304825198342956e-01,1.364638940577826975e+00,0.000000000000000000e+00,5.981779220383999927e+03
-1.496039466248299643e+00,-7.988120887086169741e-01,1.364735686705893514e+00,0.000000000000000000e+00,5.981795459519999895e+03
-1.498989818365116689e+00,-7.971767132119974564e-01,1.365221207830098704e+00,0.000000000000000000e+00,5.981814374816000054e+03
-1.498203553059226145e+00,-7.998388029306482405e-01,1.365810868303714898e+00,0.000000000000000000e+00,5.981838161312000011e+03
-1.496678022805493002e+00,-8.022970237608253452e-01,1.366779991928782412e+00,0.000000000000000000e+00,5.981861965856000097e+03
-1.500056672324314944e+00,-7.983909335911536509e-01,1.364644311077490402e+00,0.000000000000000000e+00,5.981878384767999705e+03
-1.500207138502328119e+00,-7.972354163984396447e-01,1.364570876935651933e+00,0.000000000000000000e+00,5.981897830335999970e+03
-1.494456282284185589e+00,-8.002667771020857135e-01,1.365103664558897867e+00,0.000000000000000000e+00,5.981924274943999990e+03
-1.487727747069154116e+00,-8.009649732265089472e-01,1.365331199214183666e+00,0.000000000000000000e+00,5.981939415679999911e+03
-1.490255907520634970e+00,-8.050881500072851749e-01,1.366597286945938183e+00,0.000000000000000000e+00,5.981959843808000187e+03
-1.492690468686469707e+00,-8.044136082813255761e-01,1.366183382441999106e+00,0.000000000000000000e+00,5.981986221119999755e+03
-1.494056526617555170e+00,-7.980707793450911858e-01,1.364538109684202416e+00,0.000000000000000000e+00,5.982015588672000376e+03
-1.493350700141190313e+00,-8.006432589228785757e-01,1.366451846178682539e+00,0.000000000000000000e+00,5.982030500255999868e+03
-1.491431139097673109e+00,-8.034012516582428320e-01,1.366616807628746821e+00,0.000000000000000000e+00,5.982048175840000113e+03
-1.495826062611756324e+00,-8.050213541535456985e-01,1.366518380798160237e+00,0.000000000000000000e+00,5.982070418463999886e+03
-1.502772400410990583e+00,-8.007844275444173654e-01,1.366399003850062410e+00,0.000000000000000000e+00,5.982087293823999971e+03
-1.501591048043349419e+00,-8.045231547453722820e-01,1.366644812893357264e+00,0.000000000000000000e+00,5.982106687264000357e+03
-1.500625609883535549e+00,-8.030025535996172525e-01,1.367165729343542413e+00,0.000000000000000000e+00,5.982123439295999560e+03
-1.506333282728640421e+00,-8.038646127085008475e-01,1.366762341342887765e+00,0.000000000000000000e+00,5.982144564352000089e+03
-1.508225442673080119e+00,-8.040443993592059080e-01,1.366499233267803648e+00,0.000000000000000000e+00,5.982165192127999944e+03
-1.508931454092807378e+00,-8.033661461665556613e-01,1.366743257074081397e+00,0.000000000000000000e+00,5.982180155359999844e+03
-1.507246222361933174e+00,-7.992347241744230946e-01,1.366410520624182556e+00,0.000000000000000000e+00,5.982204509184000017e+03
-1.504970883091455658e+00,-7.970938462021797122e-01,1.363026973978697987e+00,0.000000000000000000e+00,5.982226145151999845e+03
-1.505275606263184462e+00,-7.982532720485325806e-01,1.365052358349040817e+00,0.000000000000000000e+00,5.982245886464000250e+03
-1.504233134305117625e+00,-7.966349732824844487e-01,1.364144389448646910e+00,0.000000000000000000e+00,5.982269009984000149e+03
-1.501920673361555103e+00,-8.006966060324476331e-01,1.366510196876893790e+00,0.000000000000000000e+00,5.982286009088000355e+03
-1.497348381877201318e+00,-7.989303538639107582e-01,1.364087091821561515e+00,0.000000000000000000e+00,5.982305159903999993e+03
-1.500653894220866480e+00,-7.982426310300567707e-01,1.364497093862797827e+00,0.000000000000000000e+00,5.982322016160000203e+03
-1.505734470253168755e+00,-7.932481163981175420e-01,1.363929126471164599e+00,0.000000000000000000e+00,5.982343513728000289e+03
-1.501108473176398617e+00,-7.961632186628183616e-01,1.365859944118705593e+00,0.000000000000000000e+00,5.982361001663999559e+03
-1.510600342605877389e+00,-7.938975459525668965e-01,1.363799939786957571e+00,0.000000000000000000e+00,5.982378994304000116e+03
-1.505676514634351371e+00,-7.950331365084439827e-01,1.364175398054553678e+00,0.000000000000000000e+00,5.982400772191999749e+03
-1.507179159409683500e+00,-7.955641887516042843e-01,1.363326622993794368e+00,0.000000000000000000e+00,5.982425840032000451e+03
-1.511677761061514857e+00,-7.960539023529604741e-01,1.365664653180621357e+00,0.000000000000000000e+00,5.982444593248000274e+03
-1.514509124100904103e+00,-7.941658674493103920e-01,1.364565040694240894e+00,0.000000000000000000e+00,5.982460472032000325e+03
-1.505441193999928817e+00,-7.995814771793531284e-01,1.366640421672632666e+00,0.000000000000000000e+00,5.982481201792000320e+03
-1.507902200335589971e+00,-7.990162205628421610e-01,1.365391713986189082e+00,0.000000000000000000e+00,5.982497724607999771e+03
-1.502516892011050542e+00,-8.017569835012654522e-01,1.367381134869940507e+00,0.000000000000000000e+00,5.982520294463999562e+03
-1.502723069229451980e+00,-8.049422168259192656e-01,1.367430682082345639e+00,0.000000000000000000e+00,5.982559789375999571e+03
-1.504690487884037697e+00,-8.026554335690424535e-01,1.365680464862385923e+00,0.000000000000000000e+00,5.982589607232000162e+03
-1.512251737561970844e+00,-7.980777854082276024e-01,1.365974602071983623e+00,0.000000000000000000e+00,5.982616224319999674e+03
-1.510857268071066128e+00,-7.974576404290166787e-01,1.366117381241657602e+00,0.000000000000000000e+00,5.982648031327999888e+03
-1.508555159049683514e+00,-7.965537941819692547e-01,1.364920300481767823e+00,0.000000000000000000e+00,5.982668214080000325e+03
-1.505609965331310418e+00,-7.927120335163716502e-01,1.365022578536811304e+00,0.000000000000000000e+00,5.982684421535999718e+03
-1.514118735985893638e+00,-7.951098168652274145e-01,1.364976790460237455e+00,0.000000000000000000e+00,5.982704227551999793e+03
-1.513079949786601430e+00,-7.975683006623245364e-01,1.366090657176224799e+00,0.000000000000000000e+00,5.982728233503999945e+03
-1.525587840122209160e+00,-7.971634566214603757e-01,1.365149537127899659e+00,0.000000000000000000e+00,5.982748064575999706e+03
-1.533386710261426700e+00,-7.908869795560360405e-01,1.362387761722853252e+00,0.000000000000000000e+00,5.982762427360000402e+03
-1.535119397578473155e+00,-7.893951220661022949e-01,1.362757271151493033e+00,0.000000000000000000e+00,5.982781566272000418e+03
-1.537543453681935679e+00,-7.879373784732058850e-01,1.363309755657406974e+00,0.000000000000000000e+00,5.982794985728000029e+03
-1.539845069661367027e+00,-7.883891676121702607e-01,1.365040700525227857e+00,0.000000000000000000e+00,5.982825080736000018e+03
-1.532359756058201627e+00,-7.900254837170606059e-01,1.363834230317209517e+00,0.000000000000000000e+00,5.982839388864000284e+03
-1.533640617139827578e+00,-7.930163801259370038e-01,1.366538360156303034e+00,0.000000000000000000e+00,5.982858871231999728e+03
-1.532851472764207301e+00,-7.955318687559416180e-01,1.366768544957289944e+00,0.000000000000000000e+00,5.982880816480000249e+03
-1.534560126784750622e+00,-7.938325705604331040e-01,1.364465182376850771e+00,0.000000000000000000e+00,5.982897643680000328e+03
-1.527309578626357744e+00,-7.958493368135507451e-01,1.366110465954934794e+00,0.000000000000000000e+00,5.982918539840000449e+03
-1.527820532028413281e+00,-7.934520302962706495e-01,1.365523762195315793e+00,0.000000000000000000e+00,5.982942011328000262e+03
-1.536553920740591161e+00,-7.880612251600699336e-01,1.365583324841613377e+00,0.000000000000000000e+00,5.982957669407999674e+03
-1.539286988960900882e+00,-7.910328141438672800e-01,1.364566578901311500e+00,0.000000000000000000e+00,5.982979361120000249e+03
-1.538217867421881824e+00,-7.887672775611201947e-01,1.365429332058332390e+00,0.000000000000000000e+00,5.983006223903999853e+03
-1.541985215352871474e+00,-7.875442442363386197e-01,1.364723290279599599e+00,0.000000000000000000e+00,5.983020107231999646e+03
-1.545149603222191859e+00,-7.933418280443206294e-01,1.367715253085317828e+00,0.000000000000000000e+00,5.983036931456000275e+03
-1.540025151810354487e+00,-7.940545308300712701e-01,1.366392362667402827e+00,0.000000000000000000e+00,5.983058846240000094e+03
-1.536225121198292243e+00,-7.943466698343325527e-01,1.367206170187759140e+00,0.000000000000000000e+00,5.983078597824000099e+03
-1.535421817602279360e+00,-7.979973984611128390e-01,1.366023997409809398e+00,0.000000000000000000e+00,5.983098234783999942e+03
-1.532294255093741064e+00,-8.013130922813271884e-01,1.365096334948291190e+00,0.000000000000000000e+00,5.983118428064000000e+03
-1.531445276942658751e+00,-8.000225263589637592e-01,1.364838338979846188e+00,0.000000000000000000e+00,5.983142804639999667e+03
-1.538256445897158375e+00,-8.014352312104898735e-01,1.365026765275711984e+00,0.000000000000000000e+00,5.983159496608000154e+03
-1.540667530976581157e+00,-7.998159605166745845e-01,1.365119043790439690e+00,0.000000000000000000e+00,5.983176632704000440e+03
-1.541179243211316718e+00,-7.990834982276159293e-01,1.367821983136208619e+00,0.000000000000000000e+00,5.983196825951999926e+03
-1.543257024362563623e+00,-7.977827150476877183e-01,1.365762960908825319e+00,0.000000000000000000e+00,5.983219221663999633e+03
-1.547111535524699155e+00,-8.006000939442319275e-01,1.366964113116236446e+00,0.000000000000000000e+00,5.983237624608000260e+03
-1.544193690986020773e+00,-8.012800294737537632e-01,1.365748595403719845e+00,0.000000000000000000e+00,5.983260030016000201e+03
-1.545252688618196757e+00,-8.015520622507739112e-01,1.365098323603374020e+00,0.000000000000000000e+00,5.983306423359999826e+03
-1.542107677037096725e+00,-8.013600889699649121e-01,1.364749850479756388e+00,0.000000000000000000e+00,5.983330831168000259e+03
-1.533898364580492002e+00,-8.024809661726954868e-01,1.367797116172347005e+00,0.000000000000000000e+00,5.983359961535999901e+03
-1.531753684558241568e+00,-8.012984485497711695e-01,1.367762960667671779e+00,0.000000000000000000e+00,5.983375545791999684e+03
-1.534909465797117400e+00,-8.013853730313051926e-01,1.366949977549819284e+00,0.000000000000000000e+00,5.983391101887999866e+03
-1.530800775917331435e+00,-8.000445579295589749e-01,1.365703344237541028e+00,0.000000000000000000e+00,5.983408175647999997e+03
-1.529234906017668205e+00,-7.932510595159307787e-01,1.364542074565527008e+00,0.000000000000000000e+00,5.983429553760000090e+03
-1.534132742297562579e+00,-7.927732791869290807e-01,1.365900337090526717e+00,0.000000000000000000e+00,5.983444742656000017e+03
-1.529227967996715343e+00,-7.931322942708651791e-01,1.364128900233767983e+00,0.000000000000000000e+00,5.983460971327999687e+03
-1.526436874592753012e+00,-7.935899991477359805e-01,1.364729771745750941e+00,0.000000000000000000e+00,5.983479025280000315e+03
-1.530438848903790561e+00,-7.963873325203771891e-01,1.365738730576201210e+00,0.000000000000000000e+00,5.983499913247999757e+03
-1.527098313744789326e+00,-7.964286930258662744e-01,1.366591331185947000e+00,0.000000000000000000e+00,5.983515132288000132e+03
-1.533840954724613015e+00,-8.002796850147859686e-01,1.365321118428935998e+00,0.000000000000000000e+00,5.983538476128000184e+03
-1.533306493020868411e+00,-7.984624480183812878e-01,1.366562711731055924e+00,0.000000000000000000e+00,5.983558780223999747e+03
-1.538901418683963795e+00,-7.986714718852093720e-01,1.366469202651178660e+00,0.000000000000000000e+00,5.983585382111999934e+03
-1.538751320590325822e+00,-8.003091669805032504e-01,1.367290969382219501e+00,0.000000000000000000e+00,5.983612579360000382e+03
-1.536186564531449417e+00,-7.978297913184635437e-01,1.363735914533094729e+00,0.000000000000000000e+00,5.983635019199999988e+03
-1.533160636379883535e+00,-7.969927760649152537e-01,1.364992583576904339e+00,0.000000000000000000e+00,5.983653816127999562e+03
-1.526830177352028972e+00,-7.984156752672583179e-01,1.361434384295238775e+00,0.000000000000000000e+00,5.983684900383999775e+03
