# time,x,y,theta,velocity
1.760751314739217520e+09,-7.592091083526611328e+00,-8.736648559570312500e+00,-2.142325401306152344e+00,3.214996814727783203e+00
1.760751314758817196e+09,-7.626749038696289062e+00,-8.790324211120605469e+00,-2.145447969436645508e+00,3.176322221755981445e+00
1.760751314779193163e+09,-7.661206245422363281e+00,-8.843376159667968750e+00,-2.148544311523437500e+00,3.150960206985473633e+00
1.760751314798825741e+09,-7.695495605468750000e+00,-8.895842552185058594e+00,-2.151609420776367188e+00,3.118571043014526367e+00
1.760751314819123268e+09,-7.729581356048583984e+00,-8.947616577148437500e+00,-2.154993772506713867e+00,3.082034587860107422e+00
1.760751314838842869e+09,-7.763719081878662109e+00,-8.998638153076171875e+00,-2.161043167114257812e+00,3.058074712753295898e+00
1.760751314859124422e+09,-7.797926902770996094e+00,-9.048950195312500000e+00,-2.168528079986572266e+00,3.027503252029418945e+00
1.760751314878742933e+09,-7.832139968872070312e+00,-9.098466873168945312e+00,-2.176708221435546875e+00,2.993011474609375000e+00
1.760751314899369478e+09,-7.866540431976318359e+00,-9.147163391113281250e+00,-2.186859846115112305e+00,2.970392704010009766e+00
1.760751314918968678e+09,-7.901123523712158203e+00,-9.195093154907226562e+00,-2.197412014007568359e+00,2.941510915756225586e+00
1.760751314939080000e+09,-7.935849666595458984e+00,-9.242154121398925781e+00,-2.208652734756469727e+00,2.908897876739501953e+00
1.760751314958872318e+09,-7.970872879028320312e+00,-9.288326263427734375e+00,-2.221335887908935547e+00,2.887510776519775391e+00
1.760751314979114056e+09,-8.006198883056640625e+00,-9.333646774291992188e+00,-2.234611749649047852e+00,2.860170602798461914e+00
1.760751314998741627e+09,-8.041844367980957031e+00,-9.378144264221191406e+00,-2.248046636581420898e+00,2.842241525650024414e+00
1.760751315019149303e+09,-8.077689170837402344e+00,-9.421926498413085938e+00,-2.259777069091796875e+00,2.817510604858398438e+00
1.760751315038755894e+09,-8.113773345947265625e+00,-9.464985847473144531e+00,-2.271133661270141602e+00,2.801292657852172852e+00
1.760751315059234142e+09,-8.150072097778320312e+00,-9.507339477539062500e+00,-2.281808614730834961e+00,2.778011560440063477e+00
1.760751315078858376e+09,-8.186517715454101562e+00,-9.548890113830566406e+00,-2.292708635330200195e+00,2.750413179397583008e+00
1.760751315099101305e+09,-8.223229408264160156e+00,-9.589598655700683594e+00,-2.304812669754028320e+00,2.732314825057983398e+00
1.760751315118725061e+09,-8.260191917419433594e+00,-9.629504203796386719e+00,-2.317394971847534180e+00,2.708420038223266602e+00
1.760751315139311075e+09,-8.297408103942871094e+00,-9.668636322021484375e+00,-2.330096960067749023e+00,2.692750453948974609e+00
1.760751315158744812e+09,-8.334868431091308594e+00,-9.707004547119140625e+00,-2.342811584472656250e+00,2.670744419097900391e+00
1.760751315179048777e+09,-8.372571945190429688e+00,-9.744626045227050781e+00,-2.355453014373779297e+00,2.656313419342041016e+00
1.760751315198951006e+09,-8.410504341125488281e+00,-9.781505584716796875e+00,-2.368031501770019531e+00,2.635410070419311523e+00
1.760751315219045401e+09,-8.448662757873535156e+00,-9.817656517028808594e+00,-2.380511045455932617e+00,2.621702432632446289e+00
1.760751315238988400e+09,-8.487030982971191406e+00,-9.853082656860351562e+00,-2.392920732498168945e+00,2.601560592651367188e+00
1.760751315259416103e+09,-8.525603294372558594e+00,-9.887794494628906250e+00,-2.405233383178710938e+00,2.588351964950561523e+00
1.760751315278726578e+09,-8.564364433288574219e+00,-9.921795845031738281e+00,-2.417478799819946289e+00,2.568824529647827148e+00
1.760751315299113035e+09,-8.603307723999023438e+00,-9.955099105834960938e+00,-2.429630994796752930e+00,2.556019067764282227e+00
1.760751315319056988e+09,-8.642418861389160156e+00,-9.987706184387207031e+00,-2.441719055175781250e+00,2.537046432495117188e+00
1.760751315339154482e+09,-8.681707382202148438e+00,-1.001960754394531250e+01,-2.454026699066162109e+00,2.524604558944702148e+00
1.760751315358786583e+09,-8.721302986145019531e+00,-1.005062484741210938e+01,-2.468727350234985352e+00,2.506167650222778320e+00
1.760751315379309177e+09,-8.761189460754394531e+00,-1.008059215545654297e+01,-2.486264705657958984e+00,2.484108209609985352e+00
1.760751315398722172e+09,-8.801433563232421875e+00,-1.010946369171142578e+01,-2.505954027175903320e+00,2.469642162322998047e+00
1.760751315419028282e+09,-8.842003822326660156e+00,-1.013727951049804688e+01,-2.526438713073730469e+00,2.450511932373046875e+00
1.760751315438821316e+09,-8.882907867431640625e+00,-1.016403484344482422e+01,-2.547425508499145508e+00,2.437966585159301758e+00
1.760751315459237099e+09,-8.924231529235839844e+00,-1.018956470489501953e+01,-2.570534229278564453e+00,2.420443534851074219e+00
1.760751315478735924e+09,-8.965839385986328125e+00,-1.021406745910644531e+01,-2.592551708221435547e+00,2.408951997756958008e+00
1.760751315499268293e+09,-9.007810592651367188e+00,-1.023736667633056641e+01,-2.615889072418212891e+00,2.392496347427368164e+00
1.760751315518967867e+09,-9.050023078918457031e+00,-1.025965595245361328e+01,-2.637829780578613281e+00,2.381705284118652344e+00
1.760751315539241552e+09,-9.092546463012695312e+00,-1.028075218200683594e+01,-2.660968303680419922e+00,2.366121768951416016e+00
1.760751315558945417e+09,-9.135255813598632812e+00,-1.030087757110595703e+01,-2.682369709014892578e+00,2.355902671813964844e+00
1.760751315579150915e+09,-9.178133964538574219e+00,-1.032003211975097656e+01,-2.702889680862426758e+00,2.341154336929321289e+00
1.760751315598747253e+09,-9.221181869506835938e+00,-1.033818912506103516e+01,-2.723280668258666992e+00,2.331482648849487305e+00
1.760751315619107485e+09,-9.264452934265136719e+00,-1.035516643524169922e+01,-2.745510578155517578e+00,2.317610502243041992e+00
1.760751315638791084e+09,-9.307847023010253906e+00,-1.037118434906005859e+01,-2.766581296920776367e+00,2.308513402938842773e+00
1.760751315659199238e+09,-9.351481437683105469e+00,-1.038607883453369141e+01,-2.788852691650390625e+00,2.302547693252563477e+00
1.760751315678926945e+09,-9.395186424255371094e+00,-1.040021991729736328e+01,-2.807911634445190430e+00,2.291695117950439453e+00
1.760751315699061632e+09,-9.438959121704101562e+00,-1.041355419158935547e+01,-2.826075792312622070e+00,2.284578084945678711e+00
1.760751315718828678e+09,-9.482777595520019531e+00,-1.042609024047851562e+01,-2.843341350555419922e+00,2.273646831512451172e+00
1.760751315739213228e+09,-9.526643753051757812e+00,-1.043777751922607422e+01,-2.861047506332397461e+00,2.266478300094604492e+00
1.760751315758819818e+09,-9.570677757263183594e+00,-1.044832229614257812e+01,-2.881787776947021484e+00,2.261777400970458984e+00
1.760751315779149294e+09,-9.614743232727050781e+00,-1.045813751220703125e+01,-2.900037765502929688e+00,2.253212451934814453e+00
1.760751315798823833e+09,-9.658828735351562500e+00,-1.046718025207519531e+01,-2.917700529098510742e+00,2.247596025466918945e+00
1.760751315819422007e+09,-9.702949523925781250e+00,-1.047531890869140625e+01,-2.936171293258666992e+00,2.239350318908691406e+00
1.760751315839031696e+09,-9.747089385986328125e+00,-1.048255062103271484e+01,-2.955199241638183594e+00,2.233943223953247070e+00
1.760751315859208584e+09,-9.791272163391113281e+00,-1.048866558074951172e+01,-2.976582050323486328e+00,2.226894140243530273e+00
1.760751315878793955e+09,-9.835490226745605469e+00,-1.049355411529541016e+01,-3.000507116317749023e+00,2.222271680831909180e+00
1.760751315899105072e+09,-9.879721641540527344e+00,-1.049729633331298828e+01,-3.024802207946777344e+00,2.217052936553955078e+00
1.760751315918939352e+09,-9.923950195312500000e+00,-1.049986648559570312e+01,-3.050020694732666016e+00,2.213630437850952148e+00
1.760751315939248562e+09,-9.968175888061523438e+00,-1.050095844268798828e+01,-3.078431844711303711e+00,2.210607290267944336e+00
1.760751315958824158e+09,-1.001236534118652344e+01,-1.050083446502685547e+01,-3.106275081634521484e+00,2.208625078201293945e+00
1.760751315979322195e+09,-1.005649662017822266e+01,-1.049930667877197266e+01,-3.135588645935058594e+00,2.207324981689453125e+00
1.760751315998843193e+09,-1.010055065155029297e+01,-1.049662399291992188e+01,3.119764566421508789e+00,2.206472396850585938e+00
1.760751316019262314e+09,-1.014450359344482422e+01,-1.049275875091552734e+01,3.092336416244506836e+00,2.205913305282592773e+00
1.760751316038960218e+09,-1.018830204010009766e+01,-1.048750495910644531e+01,3.063219785690307617e+00,2.205546617507934570e+00
1.760751316059219599e+09,-1.023194217681884766e+01,-1.048108577728271484e+01,3.035190820693969727e+00,2.205575942993164062e+00
1.760751316078827381e+09,-1.027532958984375000e+01,-1.047313880920410156e+01,3.004012107849121094e+00,2.205602645874023438e+00
1.760751316099177599e+09,-1.031842613220214844e+01,-1.046373558044433594e+01,2.972054004669189453e+00,2.205626726150512695e+00
1.760751316118880510e+09,-1.036122226715087891e+01,-1.045302867889404297e+01,2.940832614898681641e+00,2.206045627593994141e+00
1.760751316139039755e+09,-1.040363025665283203e+01,-1.044085025787353516e+01,2.908034563064575195e+00,2.206425666809082031e+00
1.760751316158858538e+09,-1.044551372528076172e+01,-1.042693042755126953e+01,2.871790885925292969e+00,2.207465171813964844e+00
1.760751316179160118e+09,-1.048690700531005859e+01,-1.041155433654785156e+01,2.836261272430419922e+00,2.208408117294311523e+00
1.760751316198788404e+09,-1.052782440185546875e+01,-1.039487743377685547e+01,2.802686214447021484e+00,2.210256099700927734e+00
1.760751316219390154e+09,-1.056820869445800781e+01,-1.037686347961425781e+01,2.769302129745483398e+00,2.211932659149169922e+00
1.760751316238877058e+09,-1.060802936553955078e+01,-1.035753345489501953e+01,2.736513137817382812e+00,2.214676856994628906e+00
1.760751316259118795e+09,-1.064723777770996094e+01,-1.033687877655029297e+01,2.703405380249023438e+00,2.217166185379028320e+00
1.760751316278870583e+09,-1.068582248687744141e+01,-1.031495189666748047e+01,2.670989274978637695e+00,2.220845699310302734e+00
1.760751316299322367e+09,-1.072391223907470703e+01,-1.029204082489013672e+01,2.641671180725097656e+00,2.224183320999145508e+00
1.760751316318895578e+09,-1.076134300231933594e+01,-1.026795101165771484e+01,2.611781597137451172e+00,2.227211236953735352e+00
1.760751316339673996e+09,-1.079820728302001953e+01,-1.024287128448486328e+01,2.583664655685424805e+00,2.231545686721801758e+00
1.760751316358799219e+09,-1.083447647094726562e+01,-1.021679687500000000e+01,2.556331396102905273e+00,2.235477685928344727e+00
1.760751316379177094e+09,-1.087022304534912109e+01,-1.018985366821289062e+01,2.531115293502807617e+00,2.240769386291503906e+00
1.760751316398984432e+09,-1.090560626983642578e+01,-1.016227340698242188e+01,2.509540796279907227e+00,2.245569944381713867e+00
1.760751316419057369e+09,-1.094046115875244141e+01,-1.013385200500488281e+01,2.487627267837524414e+00,2.251766204833984375e+00
1.760751316439348221e+09,-1.097489166259765625e+01,-1.010473537445068359e+01,2.467260122299194336e+00,2.257387399673461914e+00
1.760751316459520578e+09,-1.100874710083007812e+01,-1.007476139068603516e+01,2.445759296417236328e+00,2.264424324035644531e+00
1.760751316478794098e+09,-1.104216670989990234e+01,-1.004410076141357422e+01,2.425791263580322266e+00,2.270807981491088867e+00
1.760751316499078751e+09,-1.107513141632080078e+01,-1.001274776458740234e+01,2.406527280807495117e+00,2.278617620468139648e+00
1.760751316518985510e+09,-1.110760307312011719e+01,-9.980670928955078125e+00,2.387206792831420898e+00,2.285702466964721680e+00
1.760751316539098024e+09,-1.113942432403564453e+01,-9.947731971740722656e+00,2.365990638732910156e+00,2.294215440750122070e+00
1.760751316558811188e+09,-1.117073535919189453e+01,-9.914085388183593750e+00,2.345708847045898438e+00,2.301938056945800781e+00
1.760751316579292297e+09,-1.120137310028076172e+01,-9.879598617553710938e+00,2.324049472808837891e+00,2.311085939407348633e+00
1.760751316598772526e+09,-1.123147487640380859e+01,-9.844412803649902344e+00,2.303520202636718750e+00,2.319384336471557617e+00
1.760751316619183540e+09,-1.126086997985839844e+01,-9.808402061462402344e+00,2.281685829162597656e+00,2.329100608825683594e+00
1.760751316639017344e+09,-1.128969860076904297e+01,-9.771699905395507812e+00,2.261007070541381836e+00,2.337914705276489258e+00
