# x,y,theta,velocity
3.204108953475952148e+00,2.515606164932250977e+00,-4.625117480754852295e-01,1.941059589385986328e+00
3.292098045349121094e+00,2.469171524047851562e+00,-5.090671181678771973e-01,1.917242169380187988e+00
3.377768039703369141e+00,2.418587684631347656e+00,-5.580836534500122070e-01,1.894641995429992676e+00
3.460786342620849609e+00,2.363762378692626953e+00,-6.096568703651428223e-01,1.873380899429321289e+00
3.540788888931274414e+00,2.304624795913696289e+00,-6.638979315757751465e-01,1.853616476058959961e+00
3.636941194534301758e+00,2.223020076751708984e+00,-7.786378264427185059e-01,2.000000000000000000e+00
3.707206249237060547e+00,2.150744199752807617e+00,-8.146590590476989746e-01,2.000000000000000000e+00
3.775250196456909180e+00,2.076370477676391602e+00,-8.450987935066223145e-01,2.000000000000000000e+00
3.840987205505371094e+00,1.999953866004943848e+00,-8.762249946594238281e-01,2.000000000000000000e+00
3.904271602630615234e+00,1.921492099761962891e+00,-9.089457392692565918e-01,2.000000000000000000e+00
3.964871406555175781e+00,1.840939402580261230e+00,-9.444840550422668457e-01,1.977282524108886719e+00
4.022422313690185547e+00,1.758183479309082031e+00,-9.847615361213684082e-01,1.894939541816711426e+00
4.076345443725585938e+00,1.673013091087341309e+00,-1.032142400741577148e+00,1.813603401184082031e+00
4.125800609588623047e+00,1.585195183753967285e+00,-1.089355707168579102e+00,1.735198736190795898e+00
4.169683456420898438e+00,1.494356513023376465e+00,-1.159628987312316895e+00,1.661777615547180176e+00
4.206514835357666016e+00,1.400079131126403809e+00,-1.246597766876220703e+00,1.596256256103515625e+00
4.234222412109375000e+00,1.302308082580566406e+00,-1.355244517326354980e+00,1.544034481048583984e+00
4.249931812286376953e+00,1.201784729957580566e+00,-1.492124915122985840e+00,1.511787772178649902e+00
4.250144958496093750e+00,1.100331187248229980e+00,-1.659907579421997070e+00,1.500669956207275391e+00
4.231968402862548828e+00,1.000732421875000000e+00,-1.849400162696838379e+00,1.500669956207275391e+00
4.194677829742431641e+00,9.064197540283203125e-01,-2.042370080947875977e+00,1.500669956207275391e+00
4.140194892883300781e+00,8.207659721374511719e-01,-2.223386049270629883e+00,1.504632472991943359e+00
4.071956634521484375e+00,7.458521723747253418e-01,-2.382359266281127930e+00,1.522570133209228516e+00
3.993667840957641602e+00,6.817128062248229980e-01,-2.512634515762329102e+00,1.558867335319519043e+00
3.908597469329833984e+00,6.270052790641784668e-01,-2.614542484283447266e+00,1.613689303398132324e+00
3.819122076034545898e+00,5.801338553428649902e-01,-2.694746971130371094e+00,1.682340502738952637e+00
3.726658582687377930e+00,5.398254990577697754e-01,-2.760203599929809570e+00,1.758485436439514160e+00
3.632003068923950195e+00,5.050946474075317383e-01,-2.814927339553833008e+00,1.837890148162841797e+00
3.535694360733032227e+00,4.751262068748474121e-01,-2.860944747924804688e+00,1.918841481208801270e+00
3.438173770904541016e+00,4.492221474647521973e-01,-2.899714946746826172e+00,2.000000000000000000e+00
3.339793682098388672e+00,4.267960190773010254e-01,-2.932642459869384766e+00,2.000000000000000000e+00
3.240810632705688477e+00,4.073722064495086670e-01,-2.961029291152954102e+00,2.000000000000000000e+00
3.141390085220336914e+00,3.905771076679229736e-01,-2.985946178436279297e+00,2.000000000000000000e+00
3.041631460189819336e+00,3.761178851127624512e-01,-3.008160829544067383e+00,2.000000000000000000e+00
2.941595792770385742e+00,3.637588024139404297e-01,-3.028155565261840820e+00,2.000000000000000000e+00
2.841332435607910156e+00,3.532985746860504150e-01,-3.046218872070312500e+00,2.000000000000000000e+00
2.740891456604003906e+00,3.445586264133453369e-01,-3.062572479248046875e+00,2.000000000000000000e+00
2.640320777893066406e+00,3.373814523220062256e-01,-3.077435731887817383e+00,2.000000000000000000e+00
2.539661407470703125e+00,3.316305875778198242e-01,-3.091027021408081055e+00,2.000000000000000000e+00
2.438944339752197266e+00,3.271900415420532227e-01,-3.103549003601074219e+00,2.000000000000000000e+00
2.338190078735351562e+00,3.239621520042419434e-01,-3.115167379379272461e+00,2.000000000000000000e+00
2.237411022186279297e+00,3.218632638454437256e-01,-3.126002311706542969e+00,2.000000000000000000e+00
2.136616230010986328e+00,3.208192884922027588e-01,-3.136128187179565430e+00,2.000000000000000000e+00
2.035813808441162109e+00,3.207616209983825684e-01,3.137600421905517578e+00,2.000000000000000000e+00
1.935011863708496094e+00,3.216241598129272461e-01,3.128795146942138672e+00,2.000000000000000000e+00
1.834219217300415039e+00,3.233416676521301270e-01,3.120638132095336914e+00,2.000000000000000000e+00
1.733443379402160645e+00,3.258485496044158936e-01,3.113138914108276367e+00,2.000000000000000000e+00
1.632690191268920898e+00,3.290774822235107422e-01,3.106317758560180664e+00,2.000000000000000000e+00
1.531962871551513672e+00,3.329587280750274658e-01,3.100195169448852539e+00,2.000000000000000000e+00
1.431262731552124023e+00,3.374208211898803711e-01,3.094786167144775391e+00,2.000000000000000000e+00
1.330588340759277344e+00,3.423912525177001953e-01,3.090097904205322266e+00,2.000000000000000000e+00
1.229936361312866211e+00,3.477972447872161865e-01,3.086139440536499023e+00,2.000000000000000000e+00
1.129302144050598145e+00,3.535646796226501465e-01,3.082938194274902344e+00,2.000000000000000000e+00
1.028680682182312012e+00,3.596153557300567627e-01,3.080549240112304688e+00,2.000000000000000000e+00
9.280682802200317383e-01,3.658639788627624512e-01,3.079054355621337891e+00,2.000000000000000000e+00
8.274632692337036133e-01,3.722155988216400146e-01,3.078540086746215820e+00,2.000000000000000000e+00
7.268646359443664551e-01,3.785672485828399658e-01,3.079065799713134766e+00,2.000000000000000000e+00
6.262681484222412109e-01,3.848121464252471924e-01,3.080649137496948242e+00,2.000000000000000000e+00
5.256630182266235352e-01,3.908443450927734375e-01,3.083288669586181641e+00,2.000000000000000000e+00
4.250315725803375244e-01,3.965583443641662598e-01,3.087049722671508789e+00,2.000000000000000000e+00
3.243574202060699463e-01,4.018350541591644287e-01,3.092156648635864258e+00,2.000000000000000000e+00
2.236378639936447144e-01,4.065225422382354736e-01,3.098993778228759766e+00,2.000000000000000000e+00
1.228916868567466736e-01,4.104224741458892822e-01,3.107933998107910156e+00,2.000000000000000000e+00
2.214616723358631134e-02,4.133070409297943115e-01,3.119085550308227539e+00,2.000000000000000000e+00
-7.859157770872116089e-02,4.149580299854278564e-01,3.132219791412353516e+00,2.000000000000000000e+00
-1.793558895587921143e-01,4.151957333087921143e-01,-3.135985612869262695e+00,2.000000000000000000e+00
-2.801889181137084961e-01,4.138276576995849609e-01,-3.118442773818969727e+00,2.000000000000000000e+00
-3.810569345951080322e-01,4.105255305767059326e-01,-3.096482515335083008e+00,2.000000000000000000e+00
-4.817837774753570557e-01,4.047274887561798096e-01,-3.068234920501708984e+00,2.000000000000000000e+00
-5.821243524551391602e-01,3.957491517066955566e-01,-3.033841609954833984e+00,2.000000000000000000e+00
-6.819588541984558105e-01,3.830745816230773926e-01,-2.995834112167358398e+00,1.915444016456604004e+00
-7.813810706138610840e-01,3.664983510971069336e-01,-2.954752206802368164e+00,1.829484701156616211e+00
-8.803006410598754883e-01,3.455789387226104736e-01,-2.903218746185302734e+00,1.750242352485656738e+00
-9.778067469596862793e-01,3.187681138515472412e-01,-2.831614732742309570e+00,1.675863265991210938e+00
-1.072436213493347168e+00,2.840372622013092041e-01,-2.751655101776123047e+00,1.600407481193542480e+00
-1.164083600044250488e+00,2.422116696834564209e-01,-2.711929321289062500e+00,1.499941825866699219e+00
-1.255675196647644043e+00,2.000746876001358032e-01,-2.768568277359008789e+00,1.416573166847229004e+00
-1.351433038711547852e+00,1.688931286334991455e-01,-2.932875633239746094e+00,1.374077439308166504e+00
-1.451549530029296875e+00,1.585881710052490234e-01,-3.115058422088623047e+00,1.370781183242797852e+00
-1.536265611648559570e+00,2.202994823455810547e-01,2.835209846496582031e+00,2.000000000000000000e+00
-1.632015228271484375e+00,2.519757449626922607e-01,2.807711601257324219e+00,2.000000000000000000e+00
-1.726816654205322266e+00,2.863953709602355957e-01,2.777498960494995117e+00,2.000000000000000000e+00
-1.820485591888427734e+00,3.237987160682678223e-01,2.744257926940917969e+00,2.000000000000000000e+00
-1.912802457809448242e+00,3.644452095031738281e-01,2.707651853561401367e+00,2.000000000000000000e+00
-2.003504276275634766e+00,4.086094796657562256e-01,2.667335987091064453e+00,2.000000000000000000e+00
-2.092274904251098633e+00,4.565742611885070801e-01,2.622956037521362305e+00,2.000000000000000000e+00
-2.178734302520751953e+00,5.086225867271423340e-01,2.574167728424072266e+00,2.000000000000000000e+00
-2.262435197830200195e+00,5.650245547294616699e-01,2.520700216293334961e+00,2.000000000000000000e+00
