# time,x,y,theta
1.761199224211207151e+09,2.277286767959594727e+00,-2.155960202217102051e-01,3.240767240524291992e+00
1.761199224278068304e+09,2.173739433288574219e+00,-2.229645699262619019e-01,3.216979503631591797e+00
1.761199224346836805e+09,2.069741964340209961e+00,-2.286769002676010132e-01,3.199493646621704102e+00
1.761199224411226273e+09,1.980348348617553711e+00,-2.324275672435760498e-01,3.186722993850708008e+00
1.761199224477930307e+09,1.875840306282043457e+00,-2.354055792093276978e-01,3.172159194946289062e+00
1.761199224548245430e+09,1.771170496940612793e+00,-2.368820756673812866e-01,3.157761335372924805e+00
1.761199224611287594e+09,1.681371450424194336e+00,-2.374781221151351929e-01,3.150134325027465820e+00
1.761199224677999973e+09,1.576541304588317871e+00,-2.377446740865707397e-01,3.144600152969360352e+00
1.761199224748092651e+09,1.471662044525146484e+00,-2.374956756830215454e-01,3.139709949493408203e+00
1.761199224811299086e+09,1.381739377975463867e+00,-2.368677258491516113e-01,3.135553121566772461e+00
1.761199224878007174e+09,1.276810407638549805e+00,-2.356564551591873169e-01,3.130678415298461914e+00
1.761199224947295904e+09,1.171869993209838867e+00,-2.339401394128799438e-01,3.125867605209350586e+00
1.761199225011312723e+09,1.081918001174926758e+00,-2.320615649223327637e-01,3.121715545654296875e+00
1.761199225077930212e+09,9.769761562347412109e-01,-2.293948829174041748e-01,3.116838216781616211e+00
1.761199225146998644e+09,8.720412850379943848e-01,-2.262247055768966675e-01,3.112025260925292969e+00
1.761199225211396694e+09,7.821062803268432617e-01,-2.231004238128662109e-01,3.107871770858764648e+00
1.761199225277924776e+09,6.771963834762573242e-01,-2.189806997776031494e-01,3.102993249893188477e+00
1.761199225347185135e+09,5.722908377647399902e-01,-2.146864533424377441e-01,3.101341962814331055e+00
1.761199225411288500e+09,4.823529422283172607e-01,-2.114554643630981445e-01,3.104528188705444336e+00
1.761199225477949142e+09,3.774103224277496338e-01,-2.080913335084915161e-01,3.108566999435424805e+00
1.761199225547207594e+09,2.724803984165191650e-01,-2.043273597955703735e-01,3.106129169464111328e+00
1.761199225611266136e+09,1.825558394193649292e-01,-2.006818950176239014e-01,3.102279186248779297e+00
1.761199225677967548e+09,7.764313369989395142e-02,-1.964380741119384766e-01,3.101770877838134766e+00
1.761199225747001410e+09,-2.729169465601444244e-02,-1.927684247493743896e-01,3.105823516845703125e+00
1.761199225811358213e+09,-1.172383874654769897e-01,-1.896915882825851440e-01,3.106722831726074219e+00
1.761199225877953529e+09,-2.221558541059494019e-01,-1.855444163084030151e-01,3.102850437164306641e+00
1.761199225947283745e+09,-3.270527422428131104e-01,-1.809021234512329102e-01,3.098167181015014648e+00
1.761199226011358023e+09,-4.169459640979766846e-01,-1.765251010656356812e-01,3.094026088714599609e+00
1.761199226078006268e+09,-5.217974781990051270e-01,-1.709491610527038574e-01,3.089147806167602539e+00
1.761199226146829367e+09,-6.266213059425354004e-01,-1.648725420236587524e-01,3.084332942962646484e+00
1.761199226211378813e+09,-7.164458632469177246e-01,-1.592582464218139648e-01,3.080178499221801758e+00
1.761199226277888536e+09,-8.212019205093383789e-01,-1.521134525537490845e-01,3.074000597000122070e+00
1.761199226346589804e+09,-9.258453845977783203e-01,-1.434799432754516602e-01,3.061232328414916992e+00
1.761199226411348581e+09,-1.015432357788085938e+00,-1.348734349012374878e-01,3.048996448516845703e+00
1.761199226477977276e+09,-1.119807004928588867e+00,-1.234396174550056458e-01,3.034526348114013672e+00
