# x,y,theta,velocity
1.157572031021118164e+00,2.809888839721679688e+00,3.058718144893646240e-02,2.000000000000000000e+00
1.257030367851257324e+00,2.812733888626098633e+00,2.630570717155933380e-02,2.000000000000000000e+00
1.356501936912536621e+00,2.815062761306762695e+00,2.020744234323501587e-02,2.000000000000000000e+00
1.455987215042114258e+00,2.816694021224975586e+00,1.228008978068828583e-02,2.000000000000000000e+00
1.555482864379882812e+00,2.817445278167724609e+00,2.510544843971729279e-03,2.000000000000000000e+00
1.663994431495666504e+00,2.791817665100097656e+00,-6.457222998142242432e-02,2.000000000000000000e+00
1.763970613479614258e+00,2.783087491989135742e+00,-1.050018817186355591e-01,2.000000000000000000e+00
1.863570094108581543e+00,2.770784616470336914e+00,-1.404716968536376953e-01,2.000000000000000000e+00
1.962675929069519043e+00,2.754990100860595703e+00,-1.752880662679672241e-01,2.000000000000000000e+00
2.061177730560302734e+00,2.735787153244018555e+00,-2.094757109880447388e-01,2.000000000000000000e+00
2.158973217010498047e+00,2.713258266448974609e+00,-2.430686056613922119e-01,2.000000000000000000e+00
2.255961894989013672e+00,2.687486171722412109e+00,-2.761312723159790039e-01,2.000000000000000000e+00
2.352075576782226562e+00,2.658538818359375000e+00,-3.087181150913238525e-01,2.000000000000000000e+00
2.447242498397827148e+00,2.626483917236328125e+00,-3.408623337745666504e-01,2.000000000000000000e+00
2.541363716125488281e+00,2.591396808624267578e+00,-3.726378083229064941e-01,2.000000000000000000e+00
2.634330034255981445e+00,2.553351402282714844e+00,-4.041632115840911865e-01,2.000000000000000000e+00
2.726035833358764648e+00,2.512410879135131836e+00,-4.355721473693847656e-01,2.000000000000000000e+00
2.816393613815307617e+00,2.468622207641601562e+00,-4.669867157936096191e-01,2.000000000000000000e+00
2.905328035354614258e+00,2.422015190124511719e+00,-4.985139369964599609e-01,2.000000000000000000e+00
2.992763519287109375e+00,2.372610807418823242e+00,-5.302636027336120605e-01,2.000000000000000000e+00
3.078607797622680664e+00,2.320426464080810547e+00,-5.623736381530761719e-01,2.000000000000000000e+00
