# x,y,theta,velocity
3.204108953475952148e+00,2.515606164932250977e+00,-4.625117480754852295e-01,1.941059589385986328e+00
3.292098045349121094e+00,2.469171524047851562e+00,-5.090671181678771973e-01,1.917242169380187988e+00
3.377768039703369141e+00,2.418587684631347656e+00,-5.580836534500122070e-01,1.894641995429992676e+00
3.460786342620849609e+00,2.363762378692626953e+00,-6.096568703651428223e-01,1.873380899429321289e+00
3.540788888931274414e+00,2.304624795913696289e+00,-6.638979315757751465e-01,1.853616476058959961e+00
3.608979940414428711e+00,2.273962497711181641e+00,-8.503211140632629395e-01,1.865533709526062012e+00
3.672256708145141602e+00,2.197080373764038086e+00,-9.024012684822082520e-01,1.940608263015747070e+00
3.732362031936645508e+00,2.117712497711181641e+00,-9.399861693382263184e-01,2.000000000000000000e+00
3.789686918258666992e+00,2.036295413970947266e+00,-9.722941517829895020e-01,2.000000000000000000e+00
3.844544172286987305e+00,1.953208208084106445e+00,-1.000711798667907715e+00,2.000000000000000000e+00
3.897143602371215820e+00,1.868679046630859375e+00,-1.026770114898681641e+00,2.000000000000000000e+00
3.947610139846801758e+00,1.782827138900756836e+00,-1.050906062126159668e+00,2.000000000000000000e+00
3.996054172515869141e+00,1.695884346961975098e+00,-1.074616074562072754e+00,2.000000000000000000e+00
4.042403221130371094e+00,1.607723355293273926e+00,-1.101264834403991699e+00,1.915224671363830566e+00
4.086359024047851562e+00,1.517900705337524414e+00,-1.130871891975402832e+00,1.813796043395996094e+00
4.127629756927490234e+00,1.426655769348144531e+00,-1.161896705627441406e+00,1.704891562461853027e+00
4.165774345397949219e+00,1.334629774093627930e+00,-1.197761893272399902e+00,1.593027949333190918e+00
4.199881553649902344e+00,1.242037415504455566e+00,-1.248019099235534668e+00,1.486613631248474121e+00
4.228241443634033203e+00,1.147868514060974121e+00,-1.324975252151489258e+00,1.389846444129943848e+00
4.248040676116943359e+00,1.050087451934814453e+00,-1.437168002128601074e+00,1.302282452583312988e+00
4.255099773406982422e+00,9.480742812156677246e-01,-1.591992259025573730e+00,1.229643583297729492e+00
4.243707656860351562e+00,8.456874489784240723e-01,-1.806606531143188477e+00,1.191680788993835449e+00
4.207906246185302734e+00,7.516645789146423340e-01,-2.092644929885864258e+00,1.191680788993835449e+00
4.145507812500000000e+00,6.749103069305419922e-01,-2.403737783432006836e+00,1.191680788993835449e+00
4.061979770660400391e+00,6.189934015274047852e-01,-2.657774209976196289e+00,1.202838182449340820e+00
3.967800378799438477e+00,5.815297961235046387e-01,-2.833178758621215820e+00,1.259602665901184082e+00
3.870562553405761719e+00,5.580118298530578613e-01,-2.952547550201416016e+00,1.346660017967224121e+00
3.772618293762207031e+00,5.441856980323791504e-01,-3.033841609954833984e+00,1.447488188743591309e+00
3.673840045928955078e+00,5.367323756217956543e-01,-3.088165044784545898e+00,1.556679129600524902e+00
3.574192762374877930e+00,5.335741639137268066e-01,-3.125966548919677734e+00,1.670328140258789062e+00
3.474181890487670898e+00,5.336122512817382812e-01,3.128385066986083984e+00,1.783400774002075195e+00
3.374349594116210938e+00,5.362137556076049805e-01,3.105458736419677734e+00,1.892902970314025879e+00
3.274892807006835938e+00,5.408164858818054199e-01,3.088051557540893555e+00,1.999003887176513672e+00
3.175701379776000977e+00,5.468598008155822754e-01,3.076008558273315430e+00,2.000000000000000000e+00
3.076560735702514648e+00,5.538426041603088379e-01,3.068539619445800781e+00,2.000000000000000000e+00
2.977335453033447266e+00,5.613768696784973145e-01,3.064450740814208984e+00,2.000000000000000000e+00
2.878018140792846680e+00,5.691890120506286621e-01,3.062711715698242188e+00,2.000000000000000000e+00
2.778670310974121094e+00,5.770803093910217285e-01,3.062761545181274414e+00,2.000000000000000000e+00
2.679349899291992188e+00,5.848827958106994629e-01,3.064474105834960938e+00,2.000000000000000000e+00
2.580068111419677734e+00,5.924266576766967773e-01,3.067942142486572266e+00,2.000000000000000000e+00
2.480794191360473633e+00,5.995330214500427246e-01,3.073276996612548828e+00,2.000000000000000000e+00
2.381483554840087891e+00,6.060142517089843750e-01,3.080557346343994141e+00,2.000000000000000000e+00
2.282101392745971680e+00,6.116753816604614258e-01,3.089806318283081055e+00,2.000000000000000000e+00
2.182639360427856445e+00,6.163209080696105957e-01,3.100919008255004883e+00,2.000000000000000000e+00
2.083111047744750977e+00,6.197735071182250977e-01,3.113596677780151367e+00,2.000000000000000000e+00
1.983542323112487793e+00,6.218962669372558594e-01,3.127329111099243164e+00,2.000000000000000000e+00
1.883960366249084473e+00,6.226143240928649902e-01,3.141446352005004883e+00,2.000000000000000000e+00
1.784386873245239258e+00,6.219254136085510254e-01,-3.127883911132812500e+00,2.000000000000000000e+00
1.684837698936462402e+00,6.198843717575073242e-01,-3.114742040634155273e+00,2.000000000000000000e+00
1.585324287414550781e+00,6.165791749954223633e-01,-3.102522134780883789e+00,2.000000000000000000e+00
1.485856056213378906e+00,6.121061444282531738e-01,-3.091218233108520508e+00,2.000000000000000000e+00
1.386441230773925781e+00,6.065520644187927246e-01,-3.080722570419311523e+00,2.000000000000000000e+00
1.287087440490722656e+00,5.999920964241027832e-01,-3.070945024490356445e+00,2.000000000000000000e+00
1.187800407409667969e+00,5.924951434135437012e-01,-3.061848402023315430e+00,2.000000000000000000e+00
1.088584184646606445e+00,5.841289758682250977e-01,-3.053446531295776367e+00,2.000000000000000000e+00
9.894397258758544922e-01,5.749650001525878906e-01,-3.045775890350341797e+00,2.000000000000000000e+00
8.903658986091613770e-01,5.650780200958251953e-01,-3.038865566253662109e+00,2.000000000000000000e+00
7.913595438003540039e-01,5.545449256896972656e-01,-3.032726287841796875e+00,2.000000000000000000e+00
6.924159526824951172e-01,5.434424281120300293e-01,-3.027350664138793945e+00,2.000000000000000000e+00
5.935294628143310547e-01,5.318455696105957031e-01,-3.022722005844116211e+00,2.000000000000000000e+00
4.946935176849365234e-01,5.198276638984680176e-01,-3.018828392028808594e+00,2.000000000000000000e+00
3.959008455276489258e-01,5.074611902236938477e-01,-3.015668630599975586e+00,2.000000000000000000e+00
2.971432805061340332e-01,4.948190152645111084e-01,-3.013252735137939453e+00,2.000000000000000000e+00
1.984119862318038940e-01,4.819754064083099365e-01,-3.011598348617553711e+00,2.000000000000000000e+00
9.969729185104370117e-02,4.690065979957580566e-01,-3.010726213455200195e+00,2.000000000000000000e+00
9.890106739476323128e-04,4.559908509254455566e-01,-3.010656356811523438e+00,2.000000000000000000e+00
-9.772350639104843140e-02,4.430083036422729492e-01,-3.011408329010009766e+00,2.000000000000000000e+00
-1.964512020349502563e-01,4.301410317420959473e-01,-3.013002634048461914e+00,2.000000000000000000e+00
-2.952051162719726562e-01,4.174732565879821777e-01,-3.015463590621948242e+00,2.000000000000000000e+00
-3.939960598945617676e-01,4.050919115543365479e-01,-3.018820762634277344e+00,2.000000000000000000e+00
-4.928342700004577637e-01,3.930873274803161621e-01,-3.023110389709472656e+00,2.000000000000000000e+00
-5.917292237281799316e-01,3.815537691116333008e-01,-3.028373718261718750e+00,2.000000000000000000e+00
-6.906892061233520508e-01,3.705902099609375000e-01,-3.034658908843994141e+00,2.000000000000000000e+00
-7.897215485572814941e-01,3.603006601333618164e-01,-3.042019605636596680e+00,2.000000000000000000e+00
-8.888322710990905762e-01,3.507950305938720703e-01,-3.050514936447143555e+00,2.000000000000000000e+00
-9.880260229110717773e-01,3.421894609928131104e-01,-3.060210466384887695e+00,2.000000000000000000e+00
-1.087305426597595215e+00,3.346070945262908936e-01,-3.071176528930664062e+00,2.000000000000000000e+00
-1.186668992042541504e+00,3.281786441802978516e-01,-3.083490371704101562e+00,2.000000000000000000e+00
-1.286110401153564453e+00,3.230430483818054199e-01,-3.097235679626464844e+00,2.000000000000000000e+00
-1.385616302490234375e+00,3.193481564521789551e-01,-3.112506151199340820e+00,2.000000000000000000e+00
-1.485167741775512695e+00,3.172515034675598145e-01,-3.129405736923217773e+00,2.000000000000000000e+00
-1.584739804267883301e+00,3.169213235378265381e-01,3.135137557983398438e+00,2.000000000000000000e+00
-1.684302806854248047e+00,3.185369968414306641e-01,3.114636898040771484e+00,2.000000000000000000e+00
-1.783817052841186523e+00,3.222888708114624023e-01,3.092166900634765625e+00,2.000000000000000000e+00
-1.883225202560424805e+00,3.283768892288208008e-01,3.067618370056152344e+00,2.000000000000000000e+00
-1.982443928718566895e+00,3.370090425014495850e-01,3.040876865386962891e+00,2.000000000000000000e+00
-2.081366777420043945e+00,3.484006226062774658e-01,3.011829614639282227e+00,2.000000000000000000e+00
