# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time,n
-0.0099935680816747,-0.6131221958783811,0.0267279785679911,1.1532720214320091,0.0004877587210381,-0.0002369781636981,0.0000000000000000,4.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0898993397187140,-0.6130741608039996,0.0267780182310209,1.1532219817689791,0.0004789158074847,0.0000599303086201,0.0998929193495982,4.0000000000000000,0.0000000000000000,0.0249732298373995,0.0000000000000000
0.1897923275937216,-0.6130262149621253,0.0268683654872383,1.1531316345127616,0.0004790911064061,-0.0000564205747578,0.1997859187309371,4.0000000000000000,0.0000000000000000,0.0499464796827343,0.0000000000000000
0.2896851169119661,-0.6129785785968292,0.0269307740196391,1.1530692259803610,0.0004752604247755,-0.0000202752752854,0.2996787194074746,4.0000000000000000,0.0000000000000000,0.0749196798518687,0.0000000000000000
0.3895780756440674,-0.6129312102263454,0.0269735334672020,1.1530264665327981,0.0004730655781617,-0.0000236686902325,0.3995716893704095,4.0000000000000000,0.0000000000000000,0.0998929223426024,0.0000000000000000
0.4894709728302614,-0.6128840622198638,0.0269415040066399,1.1530584959933601,0.0004710076296264,-0.0000175344055639,0.4994645976831924,4.0000000000000000,0.0000000000000000,0.1248661494207981,0.0000000000000000
0.5893638978689307,-0.6128370936349867,0.0271035319249272,1.1528964680750724,0.0004694283297833,-0.0000140854447518,0.5993575337639242,4.0000000000000000,0.0000000000000000,0.1498393834409810,0.0000000000000000
0.6892568207980847,-0.6127902652276631,0.0271417353515126,1.1528582646484873,0.0004682048623885,-0.0000104101295992,0.6992504676693293,4.0000000000000000,0.0000000000000000,0.1748126169173323,0.0000000000000000
0.7891497531093992,-0.6127435414349572,0.0270981504893345,1.1529018495106658,0.0004673262944330,-0.0000071800609987,0.7991434109079067,4.0000000000000000,0.0000000000000000,0.1997858527269767,0.0000000000000000
0.8890426924146227,-0.6126968898024165,0.0272407100761896,1.1527592899238106,0.0004667548769732,-0.0000042605353302,0.8990363611066665,4.0000000000000000,0.0000000000000000,0.2247590902766666,0.0000000000000000
0.9889356407273008,-0.6126502812393798,0.0273060002637455,1.1526939997362549,0.0004664582960434,-0.0000016774393260,0.9989293202927749,4.0000000000000000,0.0000000000000000,0.2497323300731937,0.0000000000000000
1.0888285985723494,-0.6126036899629835,0.0272759776474211,1.1527240223525792,0.0004664031529713,0.0000005733962157,1.0988222890031887,4.0000000000000000,0.0000000000000000,0.2747055722507972,0.0000000000000000
1.1887215668305331,-0.6125570935049930,0.0272748459329694,1.1527251540670307,0.0004665564862805,0.0000024965554565,1.1987152681291533,4.0000000000000000,0.0000000000000000,0.2996788170322883,0.0000000000000000
1.2886145461576062,-0.6125104726647262,0.0274392518356661,1.1525607481643338,0.0004668858613199,0.0000040980021537,1.2986082583353824,4.0000000000000000,0.0000000000000000,0.3246520645838456,0.0000000000000000
1.3885075371541487,-0.6124638114467849,0.0274817983641281,1.1525182016358719,0.0004673595886018,0.0000053866919242,1.3985012602299325,4.0000000000000000,0.0000000000000000,0.3496253150574831,0.0000000000000000
1.4884005403077951,-0.6124170969738447,0.0275375946354976,1.1524624053645027,0.0004679469587952,0.0000063732934758,1.4983942743064755,4.0000000000000000,0.0000000000000000,0.3745985685766189,0.0000000000000000
1.5882935560056621,-0.6123703193796174,0.0276092908475471,1.1523907091524530,0.0004686184311575,0.0000070705350840,1.5982873009567760,4.0000000000000000,0.0000000000000000,0.3995718252391940,0.0000000000000000
1.6881865845272406,-0.6123234716824291,0.0276727432311040,1.1523272567688962,0.0004693458217375,0.0000074928535899,1.6981803404636386,4.0000000000000000,0.0000000000000000,0.4245450851159097,0.0000000000000000
1.7880796260445584,-0.6122765496412842,0.0277202665790972,1.1522797334209032,0.0004701024704254,0.0000076563218247,1.7980733930011326,4.0000000000000000,0.0000000000000000,0.4495183482502831,0.0000000000000000
1.8879726806216468,-0.6122295515957488,0.0277508795265630,1.1522491204734371,0.0004708633964174,0.0000075784892667,1.8979664586341256,4.0000000000000000,0.0000000000000000,0.4744916146585314,0.0000000000000000
1.9878657482156170,-0.6121824782910763,0.0277855205192208,1.1522144794807792,0.0004716054384133,0.0000072782356523,1.9978595373194354,4.0000000000000000,0.0000000000000000,0.4994648843298589,0.0000000000000000
2.0877588286786302,-0.6121353326900036,0.0277991253563964,1.1522008746436039,0.0004723073818527,0.0000067756579302,2.0977526289078816,4.0000000000000000,0.0000000000000000,0.5244381572269704,0.0000000000000000
2.1876519217608976,-0.6120881197724580,0.0277268123057901,1.1522731876942101,0.0004729500731144,0.0000060919222027,2.1976457331473744,4.0000000000000000,0.0000000000000000,0.5494114332868436,0.0000000000000000
2.2875450271146129,-0.6120408463245475,0.0278454615407191,1.1521545384592811,0.0004735165203424,0.0000052491440847,2.2975388496869407,4.0000000000000000,0.0000000000000000,0.5743847124217352,0.0000000000000000
2.3874381442987418,-0.6119935207180773,0.0279233542787251,1.1520766457212752,0.0004739919822647,0.0000042702679092,2.3974319780816162,4.0000000000000000,0.0000000000000000,0.5993579945204041,0.0000000000000000
2.4873312727846120,-0.6119461526818143,0.0279579623420494,1.1520420376579508,0.0004743640444129,0.0000031789352911,2.4973251177981424,4.0000000000000000,0.0000000000000000,0.6243312794495356,0.0000000000000000
2.5872244119622114,-0.6118987530657546,0.0280236415524928,1.1519763584475073,0.0004746226833241,0.0000019993759367,2.5972182682213765,4.0000000000000000,0.0000000000000000,0.6493045670553441,0.0000000000000000
