# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time,n
-0.0103685542346611,-0.0540684916606022,1.9983184026108871,1.9640041486209032,1.4058470249488288,0.0802237100956233,0.0000000000000000,5.7863779306777605,-1.7476970473361542,0.0000000000000000,0.0000000000000000
0.0882008240501056,-0.0380668030352358,1.9991189795692439,1.9331184614761996,1.4138832345350429,0.0807265842736356,0.0998597835683045,5.7561376163930209,-1.7270289283628109,0.0173029498051914,0.0000000000000000
0.1868962856019275,-0.0228623026239681,2.0006692113633151,1.9075850199365647,1.4220326950647895,0.0824919705986500,0.1997195400454930,5.7260980503676313,-1.7048632897900415,0.0346967325797895,0.0000000000000000
0.2857135477343488,-0.0084708526743980,1.9951585022909910,1.9585002647057137,1.4303440356030077,0.0839688221311655,0.2995792672982681,5.6962886615919128,-1.6787311900670279,0.0521816470326015,0.0000000000000000
0.3846480060884984,0.0050912957373484,1.9930187493001044,1.9408998574635674,1.4388092389507652,0.0855736212228953,0.3994389634693020,5.6667829800509146,-1.6526841639901895,0.0697578270163784,0.0000000000000000
0.4836947150937284,0.0178074993221595,1.9914336667111430,1.9135575363990864,1.4474355510899479,0.0871956142941496,0.4992986269895496,5.6375842675699417,-1.6256228690563550,0.0874252755931691,0.0000000000000000
0.5828483674663224,0.0296607201468041,1.9841418379299609,1.8822477486900107,1.4562262084180349,0.0888652339406004,0.5991582565840109,5.6087153768776332,-1.5978138348104449,0.1051839398207869,0.0000000000000000
0.6821032727381847,0.0406335242789157,1.9794384229431998,1.8652173331202770,1.4651855934187608,0.0905750076051680,0.6990178512709915,5.5801948079762207,-1.5691616289350998,0.1230336844406262,0.0000000000000000
0.7814533348137145,0.0507080816409528,1.9788801217153473,1.9167304808290382,1.4743178448381797,0.0923275238091993,0.7988774103550000,5.5520430940484209,-1.5396670734197913,0.1409742926027724,0.0000000000000000
0.8808920285605154,0.0598661672163402,1.9823814091115028,1.9208335105763219,1.4836272200526766,0.0941225705066904,0.8987369334135256,5.5242811006437327,-1.5093058589014359,0.1590054591347847,0.0000000000000000
0.9804123754482853,0.0680891637615366,1.9891359585783039,1.9111243914078047,1.4931179867813245,0.0959605664389540,0.9985964202780412,5.4969304763428219,-1.4780608522459189,0.1771267856635362,0.0000000000000000
1.0800069182603098,0.0753580661884130,1.9961935455001480,1.9038064544998523,1.5027944394354706,0.0978416273488648,1.0984558710096952,5.4700135257639033,-1.4459136736527682,0.1953377751082659,0.0000000000000000
1.1796676949135563,0.0816534877919179,2.0025204659429754,1.9073628946640109,1.5126608805597752,0.0997658002039833,1.1983152858702588,5.4435532315997737,-1.4128470943636420,0.2136378262429121,0.0000000000000000
1.2793862114365613,0.0869556685084074,2.0077692563551075,1.9719004924254391,1.5227216099825771,0.1017329835203667,1.2981746652890152,5.4175732313598539,-1.3788445891896177,0.2320262281751264,0.0000000000000000
1.3791534141692403,0.0912444854000270,2.0120658409597780,1.9879341590402222,1.5329809101530461,0.1037429306364172,1.3980340098263859,5.3920977998693695,-1.3438906695861150,0.2505021548243051,0.0000000000000000
1.4789596612655209,0.0944994655699309,2.0153331931921912,1.9846668068078088,1.5434430306407698,0.1057952296862792,1.4978933201351914,5.3671518231335211,-1.3079710385961349,0.2690646594241258,0.0000000000000000
1.5787946935984227,0.0966998017216572,2.0175076699718235,1.9824923300281763,1.5541121708938241,0.1078892887514637,1.5977525969205364,5.3427607665536279,-1.2710728246468186,0.2877126690972395,0.0000000000000000
1.6786476051879411,0.0978243705833338,2.0186066543050112,1.9813933456949886,1.5649924613941457,0.1100243186178288,1.6976118408993930,5.3189506357929384,-1.2331848290031828,0.3064449795510528,0.0000000000000000
1.7785068132949007,0.0978517544232429,2.0188268985422391,1.9815004653589960,1.5760879430762400,0.1121993152402618,1.7974710527610123,5.2957479297823626,-1.1942978072792272,0.3252602499508120,0.0000000000000000
1.8783600283488435,0.0967602658872307,2.0199456870360906,1.9907938322495196,1.5874025449570837,0.1144130414532414,1.8973302331293349,5.2731795849840921,-1.1544047827668416,0.3441569980321673,0.0000000000000000
1.9781942239049868,0.0945279763900930,2.0242330333024618,2.0732990809335243,1.5989400599148809,0.1166640081835918,1.9971893825285827,5.2512729100813225,-1.1135013954328892,0.3631335955218835,0.0000000000000000
2.0779956068542624,0.0911327482919317,2.0323392205968522,2.1086111329285200,1.6107041185719826,0.1189504552625105,2.0970485013531874,5.2300555102061939,-1.0715862888105083,0.3821882639418365,0.0000000000000000
2.1777495881413014,0.0865522710860541,2.0435064863534622,2.1291169468092672,1.6226981612510196,0.1212703320144604,2.1969075898431614,5.2095551997997127,-1.0286615373587282,0.4013190708778202,0.0000000000000000
2.2774407542777593,0.0807641018167410,2.0514758150253036,2.1485018158888312,1.6349254079920217,0.1236212778201770,2.2967666480659239,5.1897999031811413,-0.9847331166054792,0.4205239268008838,0.0000000000000000
2.3770528399722943,0.0737457099325779,2.0533617814511627,2.1570904668696556,1.6473888266399439,0.1260006028898546,2.3966256759054492,5.1708175419026112,-0.9398114181594815,0.4398005825347389,0.0000000000000000
2.4765687022334730,0.0654745267634319,2.0564062064485800,2.1067236703826806,1.6600910990374429,0.1284052695196435,2.4964846730594537,5.1526359079780892,-0.8939118113525283,0.4591466274680179,0.0000000000000000
2.5759702963373656,0.0559279997859936,2.0629588624441615,2.1097842535867133,1.6730345853869018,0.1308318741424288,2.5963436390451173,5.1352825221069498,-0.8470552526749828,0.4785594886146706,0.0000000000000000
