# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time,n
-0.1874790910553499,-0.3737268331459480,0.7299960809860385,0.9572355599163017,2.4162132681314068,-0.2196171409585763,0.0000000000000000,2.5601396212378362,-2.3909213843368371,0.0000000000000000,0.0000000000000000
-0.2253028332566796,-0.3401911467676539,0.7279748250989727,0.9836626334290979,2.4051116754525577,-0.3343719847057268,0.0505497550436789,2.5124875919331364,-1.5979613438305458,0.0199304040763837,0.0000000000000000
-0.2622058861278977,-0.3059752441081935,0.6984091670934574,1.0128259215135851,2.3824837166703281,-0.4584452115162145,0.1008743345850679,2.4802742659058170,-1.5558442383089199,0.0400894186556093,0.0000000000000000
-0.2981383429296908,-0.2710879556171276,0.6344204855549570,1.0458769665686161,2.3590804961071874,-0.4766456668329964,0.1509569098989592,2.4486565830330433,-1.5098794918133673,0.0604113005601498,0.0000000000000000
-0.3330491912808822,-0.2355396717633171,0.6617620260963391,1.0761442940150547,2.3348635999008867,-0.4959497045789675,0.2007810789090989,2.4177390429202554,-1.4600740018971459,0.0808881268767030,0.0000000000000000
-0.3668865932417202,-0.1993423925726663,0.6891035666377210,1.1064116214614932,2.3097958548358508,-0.5163545981284701,0.2503311827663589,2.3876282044728772,-1.4064490093042554,0.1015109435341148,0.0000000000000000
-0.3995981653971698,-0.1625097771658702,0.6970598058692180,1.1392546095276390,2.2838418099148474,-0.5378443211273680,0.2995926130195106,2.3584319076966085,-1.3490457493204377,0.1222698168264438,0.0000000000000000
-0.4311312589402037,-0.1250571932961600,0.6849331173207532,1.1747659495262306,2.2569682886522600,-0.5603868985890966,0.3485521067557759,2.3302583267556165,-1.2879325485942517,0.1431538980039605,0.0000000000000000
-0.4614332397550931,-0.0870017668870488,0.6847395349361852,1.2022763930410705,2.2291450148957228,-0.5839315619496862,0.3971980266307788,2.3032148276457489,-1.2232134024527788,0.1641515031498084,0.0000000000000000
-0.4904517685006957,-0.0483624315700778,0.6913040692135752,1.2252556615965324,2.2003453119583973,-0.6084058062219836,0.4455206222181093,2.2774066060235665,-1.1550380158173499,0.1852502105138971,0.0000000000000000
-0.5181350806937496,-0.0091599782225618,0.6925775537521246,1.2386288250122874,2.1705468708597935,-0.6337124886766344,0.4935122685999772,2.2529350849801109,-1.0836132052448153,0.2064369772768409,0.0000000000000000
-0.5444322667921632,0.0305828954946646,0.6640519619620978,1.1979006145216273,2.1397325784508423,-0.6597271548499326,0.5411676776108965,2.2298960594886905,-1.0092154329599576,0.2276982773236738,0.0000000000000000
-0.5692935522783029,0.0708415355995014,0.6416283849463130,1.1559528376020740,2.1078913901364240,-0.6862958260134896,0.5884840766614805,2.2083775845211133,-0.9322040705622281,0.2490202609802901,0.0000000000000000
-0.5926705777422878,0.1115892822508368,0.6550392273924793,1.1068430893351002,2.0750192249162724,-0.7132335274805180,0.6354613496422019,2.1884576179634423,-0.8530347690279804,0.2703889367742683,0.0000000000000000
-0.6145166789652777,0.1527974202108017,0.6639833206379123,1.0589924407475344,2.0411198528094729,-0.7403238721519331,0.6821021340778503,2.1702014478074449,-0.7722720483079258,0.2917903741116936,0.0000000000000000
-0.6347871670027652,0.1944351293070239,0.6695163877162716,1.0121033016964136,2.0062057368624724,-0.7673200295703069,0.7284118685195370,2.1536589556189658,-0.6905999304074398,0.3132109243241794,0.0000000000000000
-0.6534396082678640,0.2364694348948822,0.6773012337085602,0.9755172458742417,1.9702987845285325,-0.7939473973890657,0.7743987841738991,2.1388617944169894,-0.6088291539397910,0.3346374558809467,0.0000000000000000
-0.6704341046146022,0.2788651583197608,0.6851596039230480,0.9409076415911825,1.9334309571111383,-0.8199082398794237,0.8200738350309928,2.1258205875561798,-0.5278992705576399,0.3560575977654455,0.0000000000000000
-0.6857335734212111,0.3215848673793017,0.6898168526089330,0.9119612007730283,1.8956446821981086,-0.8448884596859053,0.8654505613110609,2.1145222838907651,-0.4488737931274064,0.3774599832119717,0.0000000000000000
-0.6993040276734175,0.3645888267856617,0.6937035287500932,0.8748009178055779,1.8569930136396784,-0.8685665224268631,0.9105448819427667,2.1049278304896117,-0.3729266089714376,0.3988344843480408,0.0000000000000000
-0.7111148560477316,0.4078349486277638,0.6932329022569426,0.7911943965443377,1.8175394876009130,-0.8906243646094720,0.9553748130298144,2.0969703439029059,-0.3013181528354274,0.4201724269760909,0.0000000000000000
-0.7211391029947403,0.4512787428335534,0.6935336585700064,0.7334608528240338,1.7773576322064153,-0.9107598990251636,0.9999601108515136,2.0905539706120404,-0.2353603976231855,0.4414667739329103,0.0000000000000000
-0.7293537488223960,0.4948732676322509,0.6951263992964262,0.7190618032623941,1.7365301024482711,-0.9287005135188003,1.0443218398360570,2.0855536233086074,-0.1763702306248090,0.4627122653321840,0.0000000000000000
-0.7357399897793089,0.5385690800166064,0.6969513742930262,0.7063463980190577,1.6951474308214305,-0.9442168354545163,1.0884818680684818,2.0818157668170731,-0.1255769829235729,0.4839055045670169,0.0000000000000000
-0.7402835181380355,0.5823141862051548,0.6999052481930060,0.7018152466463391,1.6533064006656533,-0.9571424486372213,1.1324622951400092,2.0791611357202435,-0.0838421885140678,0.5050449764274394,0.0000000000000000
-0.7429748018097097,0.6260539924263523,0.7028591220929857,0.6972840952736205,1.6111074987292047,-0.9674250193731686,1.1762848196687183,2.0773932404732851,-0.0513288508533189,0.5261309628298790,0.0000000000000000
