# x,y,theta,velocity
3.880444288253784180e+00,1.943958520889282227e+00,-9.803717732429504395e-01,1.786318898200988770e+00
3.932760000228881836e+00,1.859349966049194336e+00,-1.054343700408935547e+00,1.782377839088439941e+00
3.978563547134399414e+00,1.771047115325927734e+00,-1.130164504051208496e+00,1.778511881828308105e+00
4.017581462860107422e+00,1.679542660713195801e+00,-1.205093860626220703e+00,1.773871421813964844e+00
4.049694061279296875e+00,1.585391998291015625e+00,-1.278944253921508789e+00,1.767402768135070801e+00
4.068387031555175781e+00,1.415445804595947266e+00,-1.560342788696289062e+00,1.795675039291381836e+00
4.066605567932128906e+00,1.315027356147766113e+00,-1.623708128929138184e+00,1.723658800125122070e+00
4.057770252227783203e+00,1.214986681938171387e+00,-1.702658176422119141e+00,1.660359263420104980e+00
4.040223121643066406e+00,1.116111755371093750e+00,-1.801262021064758301e+00,1.610017418861389160e+00
4.011964321136474609e+00,1.019763231277465820e+00,-1.923960447311401367e+00,1.577733874320983887e+00
3.970918655395507812e+00,9.280998706817626953e-01,-2.073875188827514648e+00,1.564797163009643555e+00
3.915226697921752930e+00,8.439749479293823242e-01,-2.245105504989624023e+00,1.564413905143737793e+00
3.845219612121582031e+00,7.708371281623840332e-01,-2.424051523208618164e+00,1.564413905143737793e+00
3.763409614562988281e+00,7.114799618721008301e-01,-2.596439599990844727e+00,1.564413905143737793e+00
3.673138856887817383e+00,6.664777398109436035e-01,-2.747675895690917969e+00,1.576800704002380371e+00
3.577609777450561523e+00,6.342539191246032715e-01,-2.869829654693603516e+00,1.609547734260559082e+00
3.479285717010498047e+00,6.124591231346130371e-01,-2.965347528457641602e+00,1.662125706672668457e+00
3.379632711410522461e+00,5.989956259727478027e-01,-3.040459394454956055e+00,1.728691220283508301e+00
3.279379606246948242e+00,5.921727418899536133e-01,-3.099948406219482422e+00,1.803960800170898438e+00
3.178897380828857422e+00,5.906313657760620117e-01,3.136078834533691406e+00,1.884829759597778320e+00
3.078420877456665039e+00,5.932807922363281250e-01,3.098678112030029297e+00,1.969370126724243164e+00
2.978093147277832031e+00,5.992540121078491211e-01,3.068955659866333008e+00,2.000000000000000000e+00
2.877983570098876953e+00,6.078656315803527832e-01,3.045288562774658203e+00,2.000000000000000000e+00
2.778106451034545898e+00,6.185733079910278320e-01,3.026445388793945312e+00,2.000000000000000000e+00
2.678439617156982422e+00,6.309446692466735840e-01,3.011523962020874023e+00,2.000000000000000000e+00
2.578945398330688477e+00,6.446250081062316895e-01,2.999910831451416016e+00,2.000000000000000000e+00
2.479586601257324219e+00,6.593085527420043945e-01,2.991190195083618164e+00,2.000000000000000000e+00
2.380332946777343750e+00,6.747241020202636719e-01,2.985033512115478516e+00,2.000000000000000000e+00
2.281156778335571289e+00,6.906308531761169434e-01,2.981153488159179688e+00,2.000000000000000000e+00
2.182030439376831055e+00,7.068154215812683105e-01,2.979306459426879883e+00,2.000000000000000000e+00
2.082922220230102539e+00,7.230870723724365234e-01,2.979305505752563477e+00,2.000000000000000000e+00
1.983799576759338379e+00,7.392711043357849121e-01,2.981034278869628906e+00,2.000000000000000000e+00
1.884631633758544922e+00,7.552007436752319336e-01,2.984448194503784180e+00,2.000000000000000000e+00
1.785391569137573242e+00,7.707090377807617188e-01,2.989562988281250000e+00,2.000000000000000000e+00
1.686058998107910156e+00,7.856243848800659180e-01,2.996407032012939453e+00,2.000000000000000000e+00
1.586618542671203613e+00,7.997725605964660645e-01,3.004974365234375000e+00,2.000000000000000000e+00
1.487056970596313477e+00,8.129821419715881348e-01,3.015210151672363281e+00,2.000000000000000000e+00
1.387361168861389160e+00,8.250901103019714355e-01,3.027027130126953125e+00,2.000000000000000000e+00
1.287516355514526367e+00,8.359431624412536621e-01,3.040382146835327148e+00,2.000000000000000000e+00
1.187510490417480469e+00,8.453864455223083496e-01,3.055370092391967773e+00,2.000000000000000000e+00
1.087340593338012695e+00,8.532457351684570312e-01,3.072261333465576172e+00,2.000000000000000000e+00
9.870194792747497559e-01,8.593090772628784180e-01,3.091478347778320312e+00,2.000000000000000000e+00
8.865805268287658691e-01,8.633151054382324219e-01,3.113423347473144531e+00,2.000000000000000000e+00
7.860777378082275391e-01,8.649709820747375488e-01,3.138226747512817383e+00,2.000000000000000000e+00
6.855801939964294434e-01,8.639916181564331055e-01,-3.117558479309082031e+00,2.000000000000000000e+00
5.851670503616333008e-01,8.601412773132324219e-01,-3.088231801986694336e+00,2.000000000000000000e+00
4.849220216274261475e-01,8.532741665840148926e-01,-3.058024406433105469e+00,2.000000000000000000e+00
3.849281072616577148e-01,8.433685898780822754e-01,-3.028119325637817383e+00,2.000000000000000000e+00
2.852622866630554199e-01,8.305203914642333984e-01,-2.999483346939086914e+00,2.000000000000000000e+00
