# x,y,theta,velocity
3.690124273300170898e+00,2.173270702362060547e+00,-7.809125781059265137e-01,1.819416761398315430e+00
3.758559465408325195e+00,2.101066827774047852e+00,-8.440009355545043945e-01,1.805539846420288086e+00
3.822180271148681641e+00,2.024589300155639648e+00,-9.103876352310180664e-01,1.794285893440246582e+00
3.880444288253784180e+00,1.943958520889282227e+00,-9.803717732429504395e-01,1.786318898200988770e+00
3.932760000228881836e+00,1.859349966049194336e+00,-1.054343700408935547e+00,1.782377839088439941e+00
4.022981166839599609e+00,1.731505990028381348e+00,-1.278552412986755371e+00,2.000000000000000000e+00
4.046515941619873047e+00,1.634138464927673340e+00,-1.384502053260803223e+00,2.000000000000000000e+00
4.060039520263671875e+00,1.534887433052062988e+00,-1.486320257186889648e+00,2.000000000000000000e+00
4.063397407531738281e+00,1.434777498245239258e+00,-1.587106227874755859e+00,2.000000000000000000e+00
4.056776523590087891e+00,1.334833025932312012e+00,-1.684780955314636230e+00,2.000000000000000000e+00
4.040638446807861328e+00,1.235977768898010254e+00,-1.777792453765869141e+00,2.000000000000000000e+00
4.015646934509277344e+00,1.138982295989990234e+00,-1.865921854972839355e+00,2.000000000000000000e+00
3.982369661331176758e+00,1.044306159019470215e+00,-1.949089169502258301e+00,2.000000000000000000e+00
3.941460847854614258e+00,9.523201584815979004e-01,-2.026511430740356445e+00,2.000000000000000000e+00
3.893744707107543945e+00,8.634845018386840820e-01,-2.098735094070434570e+00,2.000000000000000000e+00
3.839993000030517578e+00,7.783206701278686523e-01,-2.168422460556030273e+00,2.000000000000000000e+00
3.780672788619995117e+00,6.973627805709838867e-01,-2.239756584167480469e+00,2.000000000000000000e+00
3.715713977813720703e+00,6.211175918579101562e-01,-2.316840648651123047e+00,2.000000000000000000e+00
3.644662618637084961e+00,5.502029657363891602e-01,-2.401419878005981445e+00,2.000000000000000000e+00
3.567466497421264648e+00,4.857075214385986328e-01,-2.493431091308593750e+00,2.000000000000000000e+00
3.484599351882934570e+00,4.289859831333160400e-01,-2.591952085494995117e+00,2.000000000000000000e+00
3.396646499633789062e+00,3.810613453388214111e-01,-2.693531036376953125e+00,2.000000000000000000e+00
3.304162502288818359e+00,3.422559201717376709e-01,-2.792726755142211914e+00,2.000000000000000000e+00
3.208188056945800781e+00,3.125107288360595703e-01,-2.885759353637695312e+00,2.000000000000000000e+00
3.110052108764648438e+00,2.914834916591644287e-01,-2.970581293106079102e+00,2.000000000000000000e+00
3.010743379592895508e+00,2.784124016761779785e-01,-3.045206069946289062e+00,2.000000000000000000e+00
2.910769224166870117e+00,2.722156345844268799e-01,-3.108620882034301758e+00,2.000000000000000000e+00
2.810507059097290039e+00,2.718078792095184326e-01,3.121647834777832031e+00,2.000000000000000000e+00
2.710301637649536133e+00,2.762144505977630615e-01,3.077935695648193359e+00,2.000000000000000000e+00
2.610392570495605469e+00,2.845638096332550049e-01,3.042326450347900391e+00,2.000000000000000000e+00
2.510868549346923828e+00,2.960767149925231934e-01,3.013954162597656250e+00,2.000000000000000000e+00
2.411703348159790039e+00,3.100627958774566650e-01,2.992035150527954102e+00,2.000000000000000000e+00
2.312820196151733398e+00,3.259191811084747314e-01,2.975767135620117188e+00,2.000000000000000000e+00
2.214143514633178711e+00,3.431269228458404541e-01,2.964368581771850586e+00,2.000000000000000000e+00
2.115612745285034180e+00,3.612396121025085449e-01,2.957180976867675781e+00,2.000000000000000000e+00
2.017175197601318359e+00,3.798675835132598877e-01,2.953713417053222656e+00,2.000000000000000000e+00
1.918777465820312500e+00,3.986622691154479980e-01,2.953625679016113281e+00,2.000000000000000000e+00
1.820361256599426270e+00,4.173040688037872314e-01,2.956661701202392578e+00,2.000000000000000000e+00
1.721867442131042480e+00,4.354979097843170166e-01,2.962590694427490234e+00,2.000000000000000000e+00
1.623241662979125977e+00,4.529706239700317383e-01,2.971193075180053711e+00,2.000000000000000000e+00
