# x,y,theta,velocity
4.049694061279296875e+00,1.585391998291015625e+00,-1.278944253921508789e+00,1.767402768135070801e+00
4.074807643890380859e+00,1.489137291908264160e+00,-1.352134466171264648e+00,1.759420752525329590e+00
4.092832088470458984e+00,1.391306757926940918e+00,-1.425051689147949219e+00,1.750192403793334961e+00
4.103678703308105469e+00,1.292422890663146973e+00,-1.498078227043151855e+00,1.740005016326904297e+00
4.107260704040527344e+00,1.193010807037353516e+00,-1.571596384048461914e+00,1.729152083396911621e+00
4.057094573974609375e+00,1.053320288658142090e+00,-2.044219017028808594e+00,2.000000000000000000e+00
4.009091377258300781e+00,9.654359817504882812e-01,-2.099942684173583984e+00,2.000000000000000000e+00
3.956037998199462891e+00,8.805062770843505859e-01,-2.162237882614135742e+00,2.000000000000000000e+00
3.897487878799438477e+00,7.992721796035766602e-01,-2.232538938522338867e+00,2.000000000000000000e+00
3.833059072494506836e+00,7.226183414459228516e-01,-2.311079263687133789e+00,2.000000000000000000e+00
3.762528896331787109e+00,6.515513658523559570e-01,-2.397637367248535156e+00,2.000000000000000000e+00
3.685799360275268555e+00,5.870852470397949219e-01,-2.490993499755859375e+00,2.000000000000000000e+00
3.603040218353271484e+00,5.301563739776611328e-01,-2.588329792022705078e+00,2.000000000000000000e+00
3.514980077743530273e+00,4.815864861011505127e-01,-2.686515569686889648e+00,2.000000000000000000e+00
3.422680139541625977e+00,4.419004023075103760e-01,-2.782625913619995117e+00,2.000000000000000000e+00
3.327216863632202148e+00,4.111333489418029785e-01,-2.873412370681762695e+00,2.000000000000000000e+00
3.229509830474853516e+00,3.888171613216400146e-01,-2.956115961074829102e+00,2.000000000000000000e+00
3.130331039428710938e+00,3.741909861564636230e-01,-3.029528141021728516e+00,2.000000000000000000e+00
3.030334711074829102e+00,3.664027750492095947e-01,-3.093696832656860352e+00,2.000000000000000000e+00
2.930047035217285156e+00,3.645908832550048828e-01,3.134016275405883789e+00,2.000000000000000000e+00
2.829842090606689453e+00,3.679217994213104248e-01,3.086530923843383789e+00,2.000000000000000000e+00
2.729936361312866211e+00,3.756204545497894287e-01,3.046290159225463867e+00,2.000000000000000000e+00
2.630421161651611328e+00,3.869848847389221191e-01,3.012549638748168945e+00,2.000000000000000000e+00
2.531313896179199219e+00,4.013945162296295166e-01,2.984518527984619141e+00,2.000000000000000000e+00
2.432603120803833008e+00,4.183150529861450195e-01,2.961411476135253906e+00,2.000000000000000000e+00
2.334264755249023438e+00,4.372883141040802002e-01,2.942583322525024414e+00,2.000000000000000000e+00
2.236261129379272461e+00,4.579131007194519043e-01,2.927560329437255859e+00,2.000000000000000000e+00
2.138541698455810547e+00,4.798309803009033203e-01,2.915977239608764648e+00,2.000000000000000000e+00
2.041047573089599609e+00,5.027191042900085449e-01,2.907529830932617188e+00,2.000000000000000000e+00
1.943715929985046387e+00,5.262839198112487793e-01,2.901963233947753906e+00,2.000000000000000000e+00
1.846485018730163574e+00,5.502554178237915039e-01,2.899065732955932617e+00,2.000000000000000000e+00
1.749295115470886230e+00,5.743829607963562012e-01,2.898662567138671875e+00,2.000000000000000000e+00
1.652088522911071777e+00,5.984315872192382812e-01,2.900613307952880859e+00,2.000000000000000000e+00
1.554808735847473145e+00,6.221789121627807617e-01,2.904812812805175781e+00,2.000000000000000000e+00
1.457401394844055176e+00,6.454108357429504395e-01,2.911199331283569336e+00,2.000000000000000000e+00
1.359815716743469238e+00,6.679161190986633301e-01,2.919762134552001953e+00,2.000000000000000000e+00
1.262009024620056152e+00,6.894800662994384766e-01,2.930540084838867188e+00,2.000000000000000000e+00
1.163948535919189453e+00,7.098793387413024902e-01,2.943592071533203125e+00,2.000000000000000000e+00
1.065611481666564941e+00,7.288831472396850586e-01,2.958946466445922852e+00,2.000000000000000000e+00
