# x,y,theta,velocity
3.022358417510986328e+00,2.596492052078247070e+00,-3.764656484127044678e-01,1.991998791694641113e+00
3.114104032516479492e+00,2.558003902435302734e+00,-4.183350205421447754e-01,1.966001510620117188e+00
3.204108953475952148e+00,2.515606164932250977e+00,-4.625117480754852295e-01,1.941059589385986328e+00
3.292098045349121094e+00,2.469171524047851562e+00,-5.090671181678771973e-01,1.917242169380187988e+00
3.377768039703369141e+00,2.418587684631347656e+00,-5.580836534500122070e-01,1.894641995429992676e+00
3.489340782165527344e+00,2.344433546066284180e+00,-8.541962504386901855e-01,2.000000000000000000e+00
3.552450656890869141e+00,2.266560077667236328e+00,-9.188377857208251953e-01,2.000000000000000000e+00
3.610927343368530273e+00,2.185142517089843750e+00,-9.766173958778381348e-01,2.000000000000000000e+00
3.664634466171264648e+00,2.100515365600585938e+00,-1.033720374107360840e+00,2.000000000000000000e+00
3.713453292846679688e+00,2.012963294982910156e+00,-1.090174078941345215e+00,2.000000000000000000e+00
3.757278203964233398e+00,1.922833561897277832e+00,-1.146355748176574707e+00,2.000000000000000000e+00
3.795991182327270508e+00,1.830321073532104492e+00,-1.202906847000122070e+00,1.998664855957031250e+00
3.829462051391601562e+00,1.735555887222290039e+00,-1.259589672088623047e+00,1.938971281051635742e+00
3.857545137405395508e+00,1.638957023620605469e+00,-1.316463828086853027e+00,1.873171806335449219e+00
3.880018949508666992e+00,1.541077375411987305e+00,-1.375143647193908691e+00,1.801475882530212402e+00
3.896513223648071289e+00,1.442335009574890137e+00,-1.438381671905517578e+00,1.726303935050964355e+00
3.906429767608642578e+00,1.342788934707641602e+00,-1.509356975555419922e+00,1.650876402854919434e+00
3.908817529678344727e+00,1.242317080497741699e+00,-1.591844677925109863e+00,1.577737927436828613e+00
3.902187824249267578e+00,1.141285777091979980e+00,-1.691944479942321777e+00,1.512656807899475098e+00
3.884342193603515625e+00,1.041277766227722168e+00,-1.818915009498596191e+00,1.465079069137573242e+00
3.852549791336059570e+00,9.453507661819458008e-01,-1.981270909309387207e+00,1.443525075912475586e+00
3.804346084594726562e+00,8.574610352516174316e-01,-2.178540706634521484e+00,1.443525075912475586e+00
3.738663911819458008e+00,7.816195487976074219e-01,-2.390350341796875000e+00,1.443525075912475586e+00
3.657930374145507812e+00,7.207206487655639648e-01,-2.587130784988403320e+00,1.444503307342529297e+00
3.567429542541503906e+00,6.755807399749755859e-01,-2.753798961639404297e+00,1.464972257614135742e+00
3.471752405166625977e+00,6.446709632873535156e-01,-2.886039972305297852e+00,1.507521033287048340e+00
3.373465776443481445e+00,6.249047517776489258e-01,-2.983954906463623047e+00,1.570559859275817871e+00
3.273863792419433594e+00,6.132152676582336426e-01,-3.054953813552856445e+00,1.650138854980468750e+00
3.173689842224121094e+00,6.075530052185058594e-01,-3.108901739120483398e+00,1.739093780517578125e+00
3.073375701904296875e+00,6.066587567329406738e-01,3.131561279296875000e+00,1.831411242485046387e+00
2.973140716552734375e+00,6.095647811889648438e-01,3.097954511642456055e+00,1.924808263778686523e+00
2.873066425323486328e+00,6.154054403305053711e-01,3.072332382202148438e+00,2.000000000000000000e+00
2.773154020309448242e+00,6.234381794929504395e-01,3.053326129913330078e+00,2.000000000000000000e+00
2.673380374908447266e+00,6.330769062042236328e-01,3.039411067962646484e+00,2.000000000000000000e+00
2.573724269866943359e+00,6.438874602317810059e-01,3.029286623001098633e+00,2.000000000000000000e+00
2.474165916442871094e+00,6.555444598197937012e-01,3.022109031677246094e+00,2.000000000000000000e+00
2.374682426452636719e+00,6.677834987640380859e-01,3.017489671707153320e+00,2.000000000000000000e+00
2.275243759155273438e+00,6.803588271141052246e-01,3.015324592590332031e+00,2.000000000000000000e+00
2.175816059112548828e+00,6.930283308029174805e-01,3.015555381774902344e+00,2.000000000000000000e+00
2.076365947723388672e+00,7.055584192276000977e-01,3.018068790435791016e+00,2.000000000000000000e+00
1.976866841316223145e+00,7.177290320396423340e-01,3.022715568542480469e+00,2.000000000000000000e+00
1.877299427986145020e+00,7.293349504470825195e-01,3.029353857040405273e+00,2.000000000000000000e+00
1.777650117874145508e+00,7.401832342147827148e-01,3.037868738174438477e+00,2.000000000000000000e+00
1.677908897399902344e+00,7.500910162925720215e-01,3.048173427581787109e+00,2.000000000000000000e+00
1.578066706657409668e+00,7.588825821876525879e-01,3.060218334197998047e+00,2.000000000000000000e+00
1.478114962577819824e+00,7.663850784301757812e-01,3.074052333831787109e+00,2.000000000000000000e+00
1.378049731254577637e+00,7.724124193191528320e-01,3.089913606643676758e+00,2.000000000000000000e+00
1.277881979942321777e+00,7.767421603202819824e-01,3.108172416687011719e+00,2.000000000000000000e+00
1.177643060684204102e+00,7.791125774383544922e-01,3.129019737243652344e+00,2.000000000000000000e+00
1.077380061149597168e+00,7.792631983757019043e-01,-3.131004810333251953e+00,2.000000000000000000e+00
9.771495461463928223e-01,7.769896984100341797e-01,-3.106343984603881836e+00,2.000000000000000000e+00
8.770099878311157227e-01,7.721974849700927734e-01,-3.081396341323852539e+00,2.000000000000000000e+00
7.770161032676696777e-01,7.649278044700622559e-01,-3.057342052459716797e+00,2.000000000000000000e+00
6.772151589393615723e-01,7.553247213363647461e-01,-3.034937858581542969e+00,2.000000000000000000e+00
5.776441097259521484e-01,7.435828447341918945e-01,-3.014444589614868164e+00,2.000000000000000000e+00
4.783274829387664795e-01,7.298994064331054688e-01,-2.995802879333496094e+00,2.000000000000000000e+00
3.792767524719238281e-01,7.144562602043151855e-01,-2.978902816772460938e+00,2.000000000000000000e+00
2.804921567440032959e-01,6.974265575408935547e-01,-2.963716745376586914e+00,2.000000000000000000e+00
1.819641143083572388e-01,6.789841651916503906e-01,-2.950303316116333008e+00,2.000000000000000000e+00
8.367501944303512573e-02,6.593115329742431641e-01,-2.938766241073608398e+00,2.000000000000000000e+00
-1.439998205751180649e-02,6.386010646820068359e-01,-2.929200887680053711e+00,2.000000000000000000e+00
-1.122924536466598511e-01,6.170522570610046387e-01,-2.921671152114868164e+00,2.000000000000000000e+00
-2.100401967763900757e-01,5.948682427406311035e-01,-2.916218519210815430e+00,2.000000000000000000e+00
-3.076868653297424316e-01,5.722543597221374512e-01,-2.912903308868408203e+00,2.000000000000000000e+00
-4.052819013595581055e-01,5.494235157966613770e-01,-2.911843538284301758e+00,2.000000000000000000e+00
-5.028800368309020996e-01,5.266028046607971191e-01,-2.913202762603759766e+00,2.000000000000000000e+00
-6.005397439002990723e-01,5.040366649627685547e-01,-2.917164564132690430e+00,2.000000000000000000e+00
-6.983209848403930664e-01,4.819888174533843994e-01,-2.923923969268798828e+00,2.000000000000000000e+00
-7.962830662727355957e-01,4.607436060905456543e-01,-2.933700323104858398e+00,2.000000000000000000e+00
-8.944824337959289551e-01,4.406104981899261475e-01,-2.946776151657104492e+00,2.000000000000000000e+00
-9.929708838462829590e-01,4.219333231449127197e-01,-2.963535070419311523e+00,2.000000000000000000e+00
-1.091793179512023926e+00,4.051017463207244873e-01,-2.984466314315795898e+00,2.000000000000000000e+00
-1.190984606742858887e+00,3.905615806579589844e-01,-3.010122776031494141e+00,2.000000000000000000e+00
-1.290559530258178711e+00,3.788183331489562988e-01,-3.041040658950805664e+00,2.000000000000000000e+00
-1.390491843223571777e+00,3.704328536987304688e-01,-3.077709913253784180e+00,2.000000000000000000e+00
-1.490692734718322754e+00,3.660158812999725342e-01,-3.120634317398071289e+00,2.000000000000000000e+00
-1.590995669364929199e+00,3.662300407886505127e-01,3.112743377685546875e+00,2.000000000000000000e+00
-1.691146731376647949e+00,3.718004822731018066e-01,3.055282831192016602e+00,2.000000000000000000e+00
-1.790795207023620605e+00,3.835176825523376465e-01,2.989676952362060547e+00,2.000000000000000000e+00
-1.889466047286987305e+00,4.021621942520141602e-01,2.916435480117797852e+00,2.000000000000000000e+00
-1.986513733863830566e+00,4.283452033996582031e-01,2.837224960327148438e+00,2.000000000000000000e+00
-2.081095933914184570e+00,4.623585939407348633e-01,2.754063367843627930e+00,2.000000000000000000e+00
-2.172293424606323242e+00,5.041748285293579102e-01,2.668594598770141602e+00,2.000000000000000000e+00
-2.259364843368530273e+00,5.535864830017089844e-01,2.582463502883911133e+00,2.000000000000000000e+00
-2.341950654983520508e+00,6.103357076644897461e-01,2.497816085815429688e+00,2.000000000000000000e+00
-2.420003652572631836e+00,6.741347312927246094e-01,2.416723251342773438e+00,2.000000000000000000e+00
-2.493566513061523438e+00,7.446249127388000488e-01,2.340193510055541992e+00,2.000000000000000000e+00
